response_id,student_id,question_id,assessment_id,is_correct,response_date
RESP03393,STU051,Q002-05,ASS002,1,2024-10-05
RESP03394,STU051,Q002-06,ASS002,1,2024-10-05
RESP03395,STU051,Q002-07,ASS002,1,2024-10-05
RESP03396,STU051,Q002-08,ASS002,1,2024-10-05
RESP03397,STU051,Q002-09,ASS002,1,2024-10-05
RESP03398,STU051,Q002-10,ASS002,1,2024-10-05
RESP03399,STU051,Q002-11,ASS002,1,2024-10-05
RESP03400,STU051,Q002-12,ASS002,1,2024-10-05
RESP03401,STU052,Q002-01,ASS002,0,2024-10-05
RESP03402,STU052,Q002-02,ASS002,0,2024-10-05
RESP03403,STU052,Q002-03,ASS002,1,2024-10-05
RESP03404,STU052,Q002-04,ASS002,0,2024-10-05
RESP03405,STU052,Q002-05,ASS002,1,2024-10-05
RESP03406,STU052,Q002-06,ASS002,1,2024-10-05
RESP03407,STU052,Q002-07,ASS002,1,2024-10-05
RESP03408,STU052,Q002-08,ASS002,0,2024-10-05
RESP03409,STU052,Q002-09,ASS002,1,2024-10-05
RESP03410,STU052,Q002-10,ASS002,1,2024-10-05
RESP03411,STU052,Q002-11,ASS002,1,2024-10-05
RESP03412,STU052,Q002-12,ASS002,1,2024-10-05
RESP03413,STU053,Q002-01,ASS002,1,2024-10-05
RESP03414,STU053,Q002-02,ASS002,1,2024-10-05
RESP03415,STU053,Q002-03,ASS002,1,2024-10-05
RESP03416,STU053,Q002-04,ASS002,1,2024-10-05
RESP03417,STU053,Q002-05,ASS002,1,2024-10-05
RESP03418,STU053,Q002-06,ASS002,1,2024-10-05
RESP03419,STU053,Q002-07,ASS002,1,2024-10-05
RESP03420,STU053,Q002-08,ASS002,1,2024-10-05
RESP03421,STU053,Q002-09,ASS002,1,2024-10-05
RESP03422,STU053,Q002-10,ASS002,0,2024-10-05
RESP03423,STU053,Q002-11,ASS002,1,2024-10-05
RESP03424,STU053,Q002-12,ASS002,0,2024-10-05
RESP03425,STU054,Q002-01,ASS002,1,2024-10-05
RESP03426,STU054,Q002-02,ASS002,1,2024-10-05
RESP03427,STU054,Q002-03,ASS002,1,2024-10-05
RESP03428,STU054,Q002-04,ASS002,1,2024-10-05
RESP03429,STU054,Q002-05,ASS002,1,2024-10-05
RESP03430,STU054,Q002-06,ASS002,1,2024-10-05
RESP03431,STU054,Q002-07,ASS002,0,2024-10-05
RESP03432,STU054,Q002-08,ASS002,0,2024-10-05
RESP03433,STU054,Q002-09,ASS002,1,2024-10-05
RESP03434,STU054,Q002-10,ASS002,0,2024-10-05
RESP03435,STU054,Q002-11,ASS002,1,2024-10-05
RESP03436,STU054,Q002-12,ASS002,1,2024-10-05
RESP03437,STU055,Q002-01,ASS002,1,2024-10-05
RESP03438,STU055,Q002-02,ASS002,0,2024-10-05
RESP03439,STU055,Q002-03,ASS002,1,2024-10-05
RESP03440,STU055,Q002-04,ASS002,0,2024-10-05
RESP03441,STU055,Q002-05,ASS002,1,2024-10-05
RESP03442,STU055,Q002-06,ASS002,0,2024-10-05
RESP03443,STU055,Q002-07,ASS002,1,2024-10-05
RESP03444,STU055,Q002-08,ASS002,1,2024-10-05
RESP03445,STU055,Q002-09,ASS002,1,2024-10-05
RESP03446,STU055,Q002-10,ASS002,1,2024-10-05
RESP03447,STU055,Q002-11,ASS002,0,2024-10-05
RESP03448,STU055,Q002-12,ASS002,1,2024-10-05
RESP03449,STU056,Q002-01,ASS002,0,2024-10-05
RESP03450,STU056,Q002-02,ASS002,1,2024-10-05
RESP03451,STU056,Q002-03,ASS002,0,2024-10-05
RESP03452,STU056,Q002-04,ASS002,0,2024-10-05
RESP03453,STU056,Q002-05,ASS002,0,2024-10-05
RESP03454,STU056,Q002-06,ASS002,0,2024-10-05
RESP03455,STU056,Q002-07,ASS002,1,2024-10-05
RESP03456,STU056,Q002-08,ASS002,1,2024-10-05
RESP03457,STU056,Q002-09,ASS002,1,2024-10-05
RESP03458,STU056,Q002-10,ASS002,1,2024-10-05
RESP03459,STU056,Q002-11,ASS002,0,2024-10-05
RESP03460,STU056,Q002-12,ASS002,1,2024-10-05
RESP03461,STU057,Q002-01,ASS002,1,2024-10-05
RESP03462,STU057,Q002-02,ASS002,1,2024-10-05
RESP03463,STU057,Q002-03,ASS002,1,2024-10-05
RESP03464,STU057,Q002-04,ASS002,1,2024-10-05
RESP03465,STU057,Q002-05,ASS002,1,2024-10-05
RESP03466,STU057,Q002-06,ASS002,1,2024-10-05
RESP03467,STU057,Q002-07,ASS002,1,2024-10-05
RESP03468,STU057,Q002-08,ASS002,1,2024-10-05
RESP03469,STU057,Q002-09,ASS002,1,2024-10-05
RESP03470,STU057,Q002-10,ASS002,1,2024-10-05
RESP03471,STU057,Q002-11,ASS002,1,2024-10-05
RESP03472,STU057,Q002-12,ASS002,1,2024-10-05
RESP03473,STU058,Q002-01,ASS002,1,2024-10-05
RESP03474,STU058,Q002-02,ASS002,1,2024-10-05
RESP03475,STU058,Q002-03,ASS002,1,2024-10-05
RESP03476,STU058,Q002-04,ASS002,0,2024-10-05
RESP03477,STU058,Q002-05,ASS002,1,2024-10-05
RESP03478,STU058,Q002-06,ASS002,1,2024-10-05
RESP03479,STU058,Q002-07,ASS002,1,2024-10-05
RESP03480,STU058,Q002-08,ASS002,1,2024-10-05
RESP03481,STU058,Q002-09,ASS002,0,2024-10-05
RESP03482,STU058,Q002-10,ASS002,1,2024-10-05
RESP03483,STU058,Q002-11,ASS002,1,2024-10-05
RESP03484,STU058,Q002-12,ASS002,1,2024-10-05
RESP03485,STU059,Q002-01,ASS002,1,2024-10-05
RESP03486,STU059,Q002-02,ASS002,1,2024-10-05
RESP03487,STU059,Q002-03,ASS002,1,2024-10-05
RESP03488,STU059,Q002-04,ASS002,1,2024-10-05
RESP03489,STU059,Q002-05,ASS002,1,2024-10-05
RESP03490,STU059,Q002-06,ASS002,1,2024-10-05
RESP03491,STU059,Q002-07,ASS002,1,2024-10-05
RESP03492,STU059,Q002-08,ASS002,1,2024-10-05
RESP03493,STU059,Q002-09,ASS002,1,2024-10-05
RESP03494,STU059,Q002-10,ASS002,1,2024-10-05
RESP03495,STU059,Q002-11,ASS002,0,2024-10-05
RESP03496,STU059,Q002-12,ASS002,1,2024-10-05
RESP03497,STU060,Q002-01,ASS002,1,2024-10-05
RESP03498,STU060,Q002-02,ASS002,1,2024-10-05
RESP03499,STU060,Q002-03,ASS002,1,2024-10-05
RESP03500,STU060,Q002-04,ASS002,1,2024-10-05
RESP03501,STU060,Q002-05,ASS002,1,2024-10-05
RESP03502,STU060,Q002-06,ASS002,1,2024-10-05
RESP03503,STU060,Q002-06,ASS002,1,2024-10-05
RESP03504,STU060,Q002-07,ASS002,1,2024-10-05
RESP03505,STU060,Q002-08,ASS002,1,2024-10-05
RESP03506,STU060,Q002-09,ASS002,1,2024-10-05
RESP03507,STU060,Q002-10,ASS002,0,2024-10-05
RESP03508,STU060,Q002-11,ASS002,1,2024-10-05
RESP03509,STU060,Q002-12,ASS002,1,2024-10-05
RESP03510,STU061,Q002-01,ASS002,0,2024-10-05
RESP03511,STU061,Q002-02,ASS002,0,2024-10-05
RESP03512,STU061,Q002-03,ASS002,1,2024-10-05
RESP03513,STU061,Q002-04,ASS002,1,2024-10-05
RESP03514,STU061,Q002-05,ASS002,1,2024-10-05
RESP03515,STU061,Q002-06,ASS002,0,2024-10-05
RESP03516,STU061,Q002-07,ASS002,1,2024-10-05
RESP03517,STU061,Q002-08,ASS002,1,2024-10-05
RESP03518,STU061,Q002-09,ASS002,1,2024-10-05
RESP03519,STU061,Q002-10,ASS002,1,2024-10-05
RESP03520,STU061,Q002-10,ASS002,1,2024-10-05
RESP03521,STU061,Q002-11,ASS002,1,2024-10-05
RESP03522,STU061,Q002-12,ASS002,0,2024-10-05
RESP03523,STU062,Q002-01,ASS002,0,2024-10-05
RESP03524,STU062,Q002-02,ASS002,0,2024-10-05
RESP03525,STU062,Q002-03,ASS002,0,2024-10-05
RESP03526,STU062,Q002-04,ASS002,1,2024-10-05
RESP03527,STU062,Q002-04,ASS002,1,2024-10-05
RESP03528,STU062,Q002-05,ASS002,1,2024-10-05
RESP03529,STU062,Q002-06,ASS002,1,2024-10-05
RESP03530,STU062,Q002-07,ASS002,0,2024-10-05
RESP03531,STU062,Q002-08,ASS002,1,2024-10-05
RESP03532,STU062,Q002-09,ASS002,1,2024-10-05
RESP03533,STU062,Q002-10,ASS002,0,2024-10-05
RESP03534,STU062,Q002-11,ASS002,0,2024-10-05
RESP03535,STU062,Q002-11,ASS002,0,2024-10-05
RESP03536,STU062,Q002-12,ASS002,0,2024-10-05
RESP03537,STU063,Q002-01,ASS002,1,2024-10-05
RESP03538,STU063,Q002-02,ASS002,1,2024-10-05
RESP03539,STU063,Q002-03,ASS002,1,2024-10-05
RESP03540,STU063,Q002-04,ASS002,0,2024-10-05
RESP03541,STU063,Q002-05,ASS002,1,2024-10-05
RESP03542,STU063,Q002-06,ASS002,1,2024-10-05
RESP03543,STU063,Q002-06,ASS002,1,2024-10-05
RESP03544,STU063,Q002-07,ASS002,0,2024-10-05
RESP03545,STU063,Q002-08,ASS002,1,2024-10-05
RESP03546,STU063,Q002-09,ASS002,1,2024-10-05
RESP03547,STU063,Q002-10,ASS002,1,2024-10-05
RESP03548,STU063,Q002-11,ASS002,1,2024-10-05
RESP03549,STU063,Q002-12,ASS002,0,2024-10-05
RESP03550,STU064,Q002-01,ASS002,1,2024-10-05
RESP03551,STU064,Q002-02,ASS002,1,2024-10-05
RESP03552,STU064,Q002-03,ASS002,1,2024-10-05
RESP03553,STU064,Q002-04,ASS002,0,2024-10-05
RESP03554,STU064,Q002-05,ASS002,1,2024-10-05
RESP03555,STU064,Q002-06,ASS002,1,2024-10-05
RESP03556,STU064,Q002-07,ASS002,0,2024-10-05
RESP03557,STU064,Q002-08,ASS002,1,2024-10-05
RESP03558,STU064,Q002-09,ASS002,1,2024-10-05
RESP03559,STU064,Q002-10,ASS002,1,2024-10-05
RESP03560,STU064,Q002-11,ASS002,1,2024-10-05
RESP03561,STU064,Q002-12,ASS002,1,2024-10-05
RESP03562,STU065,Q002-01,ASS002,1,2024-10-05
RESP03563,STU065,Q002-02,ASS002,1,2024-10-05
RESP03564,STU065,Q002-03,ASS002,0,2024-10-05
RESP03565,STU065,Q002-04,ASS002,1,2024-10-05
RESP03566,STU065,Q002-05,ASS002,1,2024-10-05
RESP03567,STU065,Q002-06,ASS002,0,2024-10-05
RESP03568,STU065,Q002-07,ASS002,0,2024-10-05
RESP03569,STU065,Q002-08,ASS002,1,2024-10-05
RESP03570,STU065,Q002-09,ASS002,0,2024-10-05
RESP03571,STU065,Q002-10,ASS002,0,2024-10-05
RESP03572,STU065,Q002-11,ASS002,1,2024-10-05
RESP03573,STU065,Q002-12,ASS002,1,2024-10-05
RESP03574,STU066,Q002-01,ASS002,1,2024-10-05
RESP03575,STU066,Q002-02,ASS002,1,2024-10-05
RESP03576,STU066,Q002-03,ASS002,0,2024-10-05
RESP03577,STU066,Q002-04,ASS002,1,2024-10-05
RESP03578,STU066,Q002-05,ASS002,0,2024-10-05
RESP03579,STU066,Q002-06,ASS002,1,2024-10-05
RESP03580,STU066,Q002-07,ASS002,1,2024-10-05
RESP03581,STU066,Q002-08,ASS002,1,2024-10-05
RESP03582,STU066,Q002-09,ASS002,0,2024-10-05
RESP03583,STU066,Q002-10,ASS002,1,2024-10-05
RESP03584,STU066,Q002-11,ASS002,1,2024-10-05
RESP03585,STU066,Q002-11,ASS002,1,2024-10-05
RESP03586,STU066,Q002-12,ASS002,0,2024-10-05
RESP03587,STU067,Q002-01,ASS002,1,2024-10-05
RESP03588,STU067,Q002-02,ASS002,1,2024-10-05
RESP03589,STU067,Q002-03,ASS002,1,2024-10-05
RESP03590,STU067,Q002-04,ASS002,1,2024-10-05
RESP03591,STU067,Q002-05,ASS002,1,2024-10-05
RESP03592,STU067,Q002-06,ASS002,1,2024-10-05
RESP03593,STU067,Q002-07,ASS002,1,2024-10-05
RESP03594,STU067,Q002-08,ASS002,1,2024-10-05
RESP03595,STU067,Q002-09,ASS002,1,2024-10-05
RESP03596,STU067,Q002-10,ASS002,1,2024-10-05
RESP03597,STU067,Q002-11,ASS002,1,2024-10-05
RESP03598,STU067,Q002-12,ASS002,1,2024-10-05
RESP03599,STU068,Q002-01,ASS002,1,2024-10-05
RESP03600,STU068,Q002-02,ASS002,0,2024-10-05
RESP03601,STU068,Q002-03,ASS002,1,2024-10-05
RESP03602,STU068,Q002-04,ASS002,1,2024-10-05
RESP03603,STU068,Q002-05,ASS002,1,2024-10-05
RESP03604,STU068,Q002-06,ASS002,1,2024-10-05
RESP03605,STU068,Q002-07,ASS002,1,2024-10-05
RESP03606,STU068,Q002-08,ASS002,1,2024-10-05
RESP03607,STU068,Q002-09,ASS002,1,2024-10-05
RESP03608,STU068,Q002-10,ASS002,0,2024-10-05
RESP03609,STU068,Q002-11,ASS002,1,2024-10-05
RESP03610,STU068,Q002-12,ASS002,1,2024-10-05
RESP03611,STU069,Q002-01,ASS002,1,2024-10-05
RESP03612,STU069,Q002-02,ASS002,1,2024-10-05
RESP03613,STU069,Q002-03,ASS002,0,2024-10-05
RESP03614,STU069,Q002-04,ASS002,1,2024-10-05
RESP03615,STU069,Q002-05,ASS002,0,2024-10-05
RESP03616,STU069,Q002-06,ASS002,0,2024-10-05
RESP03617,STU069,Q002-07,ASS002,0,2024-10-05
RESP03618,STU069,Q002-08,ASS002,1,2024-10-05
RESP03619,STU069,Q002-09,ASS002,1,2024-10-05
RESP03620,STU069,Q002-10,ASS002,1,2024-10-05
RESP03621,STU069,Q002-11,ASS002,1,2024-10-05
RESP03622,STU069,Q002-12,ASS002,1,2024-10-05
RESP03623,STU070,Q002-01,ASS002,1,2024-10-05
RESP03624,STU070,Q002-01,ASS002,1,2024-10-05
RESP03625,STU070,Q002-02,ASS002,1,2024-10-05
RESP03626,STU070,Q002-03,ASS002,1,2024-10-05
RESP03627,STU070,Q002-04,ASS002,1,2024-10-05
RESP03628,STU070,Q002-05,ASS002,1,2024-10-05
RESP03629,STU070,Q002-06,ASS002,1,2024-10-05
RESP03630,STU070,Q002-07,ASS002,1,2024-10-05
RESP03631,STU070,Q002-08,ASS002,1,2024-10-05
RESP03632,STU070,Q002-09,ASS002,1,2024-10-05
RESP03633,STU070,Q002-10,ASS002,0,2024-10-05
RESP03634,STU070,Q002-11,ASS002,1,2024-10-05
RESP03635,STU070,Q002-12,ASS002,1,2024-10-05
RESP03636,STU071,Q002-01,ASS002,0,2024-10-05
RESP03637,STU071,Q002-02,ASS002,1,2024-10-05
RESP03638,STU071,Q002-03,ASS002,1,2024-10-05
RESP03639,STU071,Q002-04,ASS002,1,2024-10-05
RESP03640,STU071,Q002-05,ASS002,0,2024-10-05
RESP03641,STU071,Q002-06,ASS002,1,2024-10-05
RESP03642,STU071,Q002-07,ASS002,1,2024-10-05
RESP03643,STU071,Q002-08,ASS002,1,2024-10-05
RESP03644,STU071,Q002-08,ASS002,1,2024-10-05
RESP03645,STU071,Q002-09,ASS002,1,2024-10-05
RESP03646,STU071,Q002-10,ASS002,1,2024-10-05
RESP03647,STU071,Q002-11,ASS002,1,2024-10-05
RESP03648,STU071,Q002-12,ASS002,0,2024-10-05
RESP03649,STU072,Q002-01,ASS002,1,2024-10-05
RESP03650,STU072,Q002-02,ASS002,1,2024-10-05
RESP03651,STU072,Q002-03,ASS002,1,2024-10-05
RESP03652,STU072,Q002-04,ASS002,1,2024-10-05
RESP03653,STU072,Q002-05,ASS002,1,2024-10-05
RESP03654,STU072,Q002-06,ASS002,1,2024-10-05
RESP03655,STU072,Q002-07,ASS002,0,2024-10-05
RESP03656,STU072,Q002-08,ASS002,1,2024-10-05
RESP03657,STU072,Q002-09,ASS002,1,2024-10-05
RESP03658,STU072,Q002-10,ASS002,1,2024-10-05
RESP03659,STU072,Q002-11,ASS002,1,2024-10-05
RESP03660,STU072,Q002-12,ASS002,1,2024-10-05
RESP03661,STU073,Q002-01,ASS002,0,2024-10-05
RESP03662,STU073,Q002-02,ASS002,1,2024-10-05
RESP03663,STU073,Q002-03,ASS002,1,2024-10-05
RESP03664,STU073,Q002-04,ASS002,1,2024-10-05
RESP03665,STU073,Q002-05,ASS002,1,2024-10-05
RESP03666,STU073,Q002-06,ASS002,1,2024-10-05
RESP03667,STU073,Q002-07,ASS002,1,2024-10-05
RESP03668,STU073,Q002-08,ASS002,1,2024-10-05
RESP03669,STU073,Q002-09,ASS002,1,2024-10-05
RESP03670,STU073,Q002-10,ASS002,1,2024-10-05
RESP03671,STU073,Q002-11,ASS002,1,2024-10-05
RESP03672,STU073,Q002-12,ASS002,0,2024-10-05
RESP03673,STU074,Q002-01,ASS002,0,2024-10-05
RESP03674,STU074,Q002-02,ASS002,0,2024-10-05
RESP03675,STU074,Q002-03,ASS002,0,2024-10-05
RESP03676,STU074,Q002-03,ASS002,0,2024-10-05
RESP03677,STU074,Q002-04,ASS002,0,2024-10-05
RESP03678,STU074,Q002-05,ASS002,0,2024-10-05
RESP03679,STU074,Q002-06,ASS002,1,2024-10-05
RESP03680,STU074,Q002-07,ASS002,0,2024-10-05
RESP03681,STU074,Q002-08,ASS002,0,2024-10-05
RESP03682,STU074,Q002-09,ASS002,1,2024-10-05
RESP03683,STU074,Q002-10,ASS002,0,2024-10-05
RESP03684,STU074,Q002-11,ASS002,0,2024-10-05
RESP03685,STU074,Q002-11,ASS002,0,2024-10-05
RESP03686,STU074,Q002-12,ASS002,1,2024-10-05
RESP03687,STU075,Q002-01,ASS002,1,2024-10-05
RESP03688,STU075,Q002-02,ASS002,1,2024-10-05
RESP03689,STU075,Q002-02,ASS002,1,2024-10-05
RESP03690,STU075,Q002-03,ASS002,1,2024-10-05
RESP03691,STU075,Q002-04,ASS002,1,2024-10-05
RESP03692,STU075,Q002-05,ASS002,1,2024-10-05
RESP03693,STU075,Q002-06,ASS002,1,2024-10-05
RESP03694,STU075,Q002-07,ASS002,1,2024-10-05
RESP03695,STU075,Q002-08,ASS002,1,2024-10-05
RESP03696,STU075,Q002-09,ASS002,1,2024-10-05
RESP03697,STU075,Q002-10,ASS002,1,2024-10-05
RESP03698,STU075,Q002-11,ASS002,1,2024-10-05
RESP03699,STU075,Q002-12,ASS002,0,2024-10-05
RESP03700,STU076,Q002-01,ASS002,1,2024-10-05
RESP03701,STU076,Q002-02,ASS002,1,2024-10-05
RESP03702,STU076,Q002-03,ASS002,1,2024-10-05
RESP03703,STU076,Q002-04,ASS002,1,2024-10-05
RESP03704,STU076,Q002-05,ASS002,1,2024-10-05
RESP03705,STU076,Q002-06,ASS002,1,2024-10-05
RESP03706,STU076,Q002-07,ASS002,1,2024-10-05
RESP03707,STU076,Q002-08,ASS002,1,2024-10-05
RESP03708,STU076,Q002-09,ASS002,1,2024-10-05
RESP03709,STU076,Q002-10,ASS002,1,2024-10-05
RESP03710,STU076,Q002-11,ASS002,1,2024-10-05
RESP03711,STU076,Q002-12,ASS002,1,2024-10-05
RESP03712,STU077,Q002-01,ASS002,1,2024-10-05
RESP03713,STU077,Q002-02,ASS002,1,2024-10-05
RESP03714,STU077,Q002-03,ASS002,1,2024-10-05
RESP03715,STU077,Q002-04,ASS002,1,2024-10-05
RESP03716,STU077,Q002-05,ASS002,1,2024-10-05
RESP03717,STU077,Q002-06,ASS002,1,2024-10-05
RESP03718,STU077,Q002-07,ASS002,1,2024-10-05
RESP03719,STU077,Q002-08,ASS002,1,2024-10-05
RESP03720,STU077,Q002-09,ASS002,1,2024-10-05
RESP03721,STU077,Q002-10,ASS002,0,2024-10-05
RESP03722,STU077,Q002-11,ASS002,1,2024-10-05
RESP03723,STU077,Q002-12,ASS002,1,2024-10-05
RESP03724,STU078,Q002-01,ASS002,1,2024-10-05
RESP03725,STU078,Q002-02,ASS002,0,2024-10-05
RESP03726,STU078,Q002-03,ASS002,0,2024-10-05
RESP03727,STU078,Q002-04,ASS002,1,2024-10-05
RESP03728,STU078,Q002-05,ASS002,1,2024-10-05
RESP03729,STU078,Q002-06,ASS002,0,2024-10-05
RESP03730,STU078,Q002-07,ASS002,0,2024-10-05
RESP03731,STU078,Q002-08,ASS002,1,2024-10-05
RESP03732,STU078,Q002-09,ASS002,1,2024-10-05
RESP03733,STU078,Q002-10,ASS002,0,2024-10-05
RESP03734,STU078,Q002-11,ASS002,0,2024-10-05
RESP03735,STU078,Q002-12,ASS002,0,2024-10-05
RESP03736,STU079,Q002-01,ASS002,1,2024-10-05
RESP03737,STU079,Q002-02,ASS002,1,2024-10-05
RESP03738,STU079,Q002-03,ASS002,1,2024-10-05
RESP03739,STU079,Q002-04,ASS002,1,2024-10-05
RESP03740,STU079,Q002-05,ASS002,1,2024-10-05
RESP03741,STU079,Q002-06,ASS002,1,2024-10-05
RESP03742,STU079,Q002-07,ASS002,1,2024-10-05
RESP03743,STU079,Q002-08,ASS002,1,2024-10-05
RESP03744,STU079,Q002-09,ASS002,1,2024-10-05
RESP03745,STU079,Q002-10,ASS002,1,2024-10-05
RESP03746,STU079,Q002-10,ASS002,1,2024-10-05
RESP03747,STU079,Q002-11,ASS002,0,2024-10-05
RESP03748,STU079,Q002-12,ASS002,0,2024-10-05
RESP03749,STU080,Q002-01,ASS002,1,2024-10-05
RESP03750,STU080,Q002-02,ASS002,0,2024-10-05
RESP03751,STU080,Q002-03,ASS002,1,2024-10-05
RESP03752,STU080,Q002-04,ASS002,1,2024-10-05
RESP03753,STU080,Q002-04,ASS002,1,2024-10-05
RESP03754,STU080,Q002-05,ASS002,1,2024-10-05
RESP03755,STU080,Q002-06,ASS002,1,2024-10-05
RESP03756,STU080,Q002-07,ASS002,1,2024-10-05
RESP03757,STU080,Q002-08,ASS002,1,2024-10-05
RESP03758,STU080,Q002-09,ASS002,0,2024-10-05
RESP03759,STU080,Q002-10,ASS002,0,2024-10-05
RESP03760,STU080,Q002-11,ASS002,1,2024-10-05
RESP03761,STU080,Q002-12,ASS002,1,2024-10-05
RESP03762,STU081,Q002-01,ASS002,1,2024-10-05
RESP03763,STU081,Q002-02,ASS002,1,2024-10-05
RESP03764,STU081,Q002-03,ASS002,1,2024-10-05
RESP03765,STU081,Q002-04,ASS002,1,2024-10-05
RESP03766,STU081,Q002-05,ASS002,1,2024-10-05
RESP03767,STU081,Q002-06,ASS002,1,2024-10-05
RESP03768,STU081,Q002-07,ASS002,1,2024-10-05
RESP03769,STU081,Q002-08,ASS002,1,2024-10-05
RESP03770,STU081,Q002-09,ASS002,1,2024-10-05
RESP03771,STU081,Q002-10,ASS002,1,2024-10-05
RESP03772,STU081,Q002-11,ASS002,1,2024-10-05
RESP03773,STU081,Q002-12,ASS002,1,2024-10-05
RESP03774,STU082,Q002-01,ASS002,1,2024-10-05
RESP03775,STU082,Q002-02,ASS002,1,2024-10-05
RESP03776,STU082,Q002-03,ASS002,1,2024-10-05
RESP03777,STU082,Q002-03,ASS002,1,2024-10-05
RESP03778,STU082,Q002-04,ASS002,0,2024-10-05
RESP03779,STU082,Q002-05,ASS002,1,2024-10-05
RESP03780,STU082,Q002-06,ASS002,1,2024-10-05
RESP03781,STU082,Q002-07,ASS002,1,2024-10-05
RESP03782,STU082,Q002-08,ASS002,0,2024-10-05
RESP03783,STU082,Q002-09,ASS002,1,2024-10-05
RESP03784,STU082,Q002-10,ASS002,1,2024-10-05
RESP03785,STU082,Q002-11,ASS002,0,2024-10-05
RESP03786,STU082,Q002-12,ASS002,1,2024-10-05
RESP03787,STU083,Q002-01,ASS002,1,2024-10-05
RESP03788,STU083,Q002-02,ASS002,1,2024-10-05
RESP03789,STU083,Q002-03,ASS002,1,2024-10-05
RESP03790,STU083,Q002-04,ASS002,1,2024-10-05
RESP03791,STU083,Q002-05,ASS002,1,2024-10-05
RESP03792,STU083,Q002-05,ASS002,1,2024-10-05
RESP03793,STU083,Q002-06,ASS002,1,2024-10-05
RESP03794,STU083,Q002-07,ASS002,1,2024-10-05
RESP03795,STU083,Q002-08,ASS002,1,2024-10-05
RESP03796,STU083,Q002-09,ASS002,1,2024-10-05
RESP03797,STU083,Q002-10,ASS002,0,2024-10-05
RESP03798,STU083,Q002-11,ASS002,1,2024-10-05
RESP03799,STU083,Q002-12,ASS002,1,2024-10-05
RESP03800,STU084,Q002-01,ASS002,0,2024-10-05
RESP03801,STU084,Q002-02,ASS002,0,2024-10-05
RESP03802,STU084,Q002-03,ASS002,1,2024-10-05
RESP03803,STU084,Q002-04,ASS002,1,2024-10-05
RESP03804,STU084,Q002-05,ASS002,1,2024-10-05
RESP03805,STU084,Q002-06,ASS002,0,2024-10-05
RESP03806,STU084,Q002-07,ASS002,1,2024-10-05
RESP03807,STU084,Q002-08,ASS002,1,2024-10-05
RESP03808,STU084,Q002-09,ASS002,1,2024-10-05
RESP03809,STU084,Q002-10,ASS002,1,2024-10-05
RESP03810,STU084,Q002-11,ASS002,1,2024-10-05
RESP03811,STU084,Q002-11,ASS002,1,2024-10-05
RESP03812,STU084,Q002-12,ASS002,0,2024-10-05
RESP03813,STU085,Q002-01,ASS002,1,2024-10-05
RESP03814,STU085,Q002-02,ASS002,1,2024-10-05
RESP03815,STU085,Q002-03,ASS002,1,2024-10-05
RESP03816,STU085,Q002-04,ASS002,1,2024-10-05
RESP03817,STU085,Q002-05,ASS002,1,2024-10-05
RESP03818,STU085,Q002-06,ASS002,1,2024-10-05
RESP03819,STU085,Q002-07,ASS002,1,2024-10-05
RESP03820,STU085,Q002-08,ASS002,1,2024-10-05
RESP03821,STU085,Q002-09,ASS002,1,2024-10-05
RESP03822,STU085,Q002-10,ASS002,0,2024-10-05
RESP03823,STU085,Q002-11,ASS002,1,2024-10-05
RESP03824,STU085,Q002-12,ASS002,1,2024-10-05
RESP03825,STU086,Q002-01,ASS002,1,2024-10-05
RESP03826,STU086,Q002-02,ASS002,1,2024-10-05
RESP03827,STU086,Q002-03,ASS002,1,2024-10-05
RESP03828,STU086,Q002-04,ASS002,1,2024-10-05
RESP03829,STU086,Q002-05,ASS002,1,2024-10-05
RESP03830,STU086,Q002-06,ASS002,0,2024-10-05
RESP03831,STU086,Q002-07,ASS002,0,2024-10-05
RESP03832,STU086,Q002-08,ASS002,1,2024-10-05
RESP03833,STU086,Q002-09,ASS002,1,2024-10-05
RESP03834,STU086,Q002-10,ASS002,1,2024-10-05
RESP03835,STU086,Q002-11,ASS002,1,2024-10-05
RESP03836,STU086,Q002-12,ASS002,1,2024-10-05
RESP03837,STU087,Q002-01,ASS002,0,2024-10-05
RESP03838,STU087,Q002-02,ASS002,1,2024-10-05
RESP03839,STU087,Q002-03,ASS002,0,2024-10-05
RESP03840,STU087,Q002-04,ASS002,1,2024-10-05
RESP03841,STU087,Q002-05,ASS002,0,2024-10-05
RESP03842,STU087,Q002-06,ASS002,1,2024-10-05
RESP03843,STU087,Q002-07,ASS002,1,2024-10-05
RESP03844,STU087,Q002-08,ASS002,1,2024-10-05
RESP03845,STU087,Q002-09,ASS002,1,2024-10-05
RESP03846,STU087,Q002-10,ASS002,1,2024-10-05
RESP03847,STU087,Q002-11,ASS002,0,2024-10-05
RESP03848,STU087,Q002-12,ASS002,1,2024-10-05
RESP03849,STU088,Q002-01,ASS002,0,2024-10-05
RESP03850,STU088,Q002-02,ASS002,1,2024-10-05
RESP03851,STU088,Q002-03,ASS002,1,2024-10-05
RESP03852,STU088,Q002-04,ASS002,1,2024-10-05
RESP03853,STU088,Q002-05,ASS002,1,2024-10-05
RESP03854,STU088,Q002-06,ASS002,1,2024-10-05
RESP03855,STU088,Q002-07,ASS002,1,2024-10-05
RESP03856,STU088,Q002-08,ASS002,1,2024-10-05
RESP03857,STU088,Q002-09,ASS002,1,2024-10-05
