loan_id,loan_grade,loan_subgrade,grade_mismatch_flag,loan_purpose,loan_term_months,loan_amount,loan_amount_clean,loan_amount_flag,interest_rate,interest_rate_clean,interest_rate_flag,installment,issue_date,first_payment_date,date_sequence_flag,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score_clean,credit_score_flag,credit_score,dti,dti_clean,dti_flag,annual_income,employment_length,employment_length_clean,home_ownership,addr_state,state_name,state_flag
LN000817,A,A1,OK,major_purchase,36,3600,3600,OK,5.41,5.41,OK,108.56,4/29/2023,6/3/2023,OK,Charged Off,1113.94,779.76,334.18,2820.24,657,OK,657,25.02,25.02,OK,73000,2 years,2 years,RENT,WY,Wyoming,OK
LN000060,D,D3,OK,moving,36,21800,21800,OK,17.47,17.47,OK,782.34,2/20/2022,3/21/2022,OK,Charged Off,2498.42,1748.89,749.53,20051.11,793,OK,793,11.16,11.16,OK,144500,5 years,5 years,RENT,NM,New Mexico,OK
LN000894,B,B2,OK,moving,60,38900,38900,OK,11.33,11.33,OK,852.2,7/14/2023,8/13/2023,OK,Fully Paid,52001.15,38900,13101.15,0,781,OK,781,11.49,11.49,OK,228700,2 years,2 years,OWN,MS,Mississippi,OK
LN001420,A,A2,OK,credit_card,60,17900,17900,OK,5.71,5.71,OK,343.65,3/16/2021,4/17/2021,OK,Charged Off,1184.44,829.11,355.33,17070.89,707,OK,707,17.29,17.29,OK,184200,3 years,3 years,RENT,MA,Massachusetts,OK
LN001371,F,F1,OK,renewable_energy,60,25900,25900,OK,29.25,29.25,OK,826.06,8/31/2021,10/2/2021,OK,Fully Paid,49094.72,25900,23194.72,0,589,OK,589,17.08,17.08,OK,155400,< 1 year,< 1 year,RENT,MS,Mississippi,OK
LN001296,D,D1,OK,medical,60,4300,4300,OK,17.24,17.24,OK,107.42,10/13/2022,11/16/2022,OK,Fully Paid,6490.97,4300,2190.97,0,635,OK,635,43.79,43.79,OK,29900,2 years,2 years,MORTGAGE,DE,Delaware,OK
LN002551,C,C4,OK,renewable_energy,60,23800,23800,OK,16.04,16.04,OK,579.28,10/18/2023,11/19/2023,OK,Fully Paid,34828.44,23800,11028.44,0,610,OK,610,24.18,24.18,OK,151500,10+ years,10+ years,MORTGAGE,KS,Kansas,OK
LN001967,C,C2,OK,small_business,36,18800,18800,OK,15.35,15.35,OK,654.94,8/5/2022,9/7/2022,OK,Default,5894.46,4126.12,1768.34,0,762,OK,762,13.67,13.67,OK,141000,4 years,4 years,MORTGAGE,AZ,Arizona,OK
LN000766,C,C3,OK,medical,36,16400,16400,OK,16.27,16.27,OK,578.76,10/12/2023,11/13/2023,OK,Current,10417.68,6771.49,3646.19,0,714,OK,714,40.72,40.72,OK,155600,7 years,7 years,OWN,AR,Arkansas,OK
LN002485,A,A1,OK,debt_consolidation,60,14000,14000,OK,5.07,5.07,OK,264.65,11/13/2021,12/13/2021,OK,Current,5028.35,3268.43,1759.92,0,787,OK,787,44.11,44.11,OK,106100,6 years,6 years,RENT,WI,Wisconsin,OK
LN001980,E,E4,OK,moving,36,6100,6100,OK,24.92,24.92,OK,242.28,8/14/2021,9/15/2021,OK,Current,1938.24,1259.86,678.38,0,646,OK,646,20.28,20.28,OK,80100,2 years,2 years,MORTGAGE,KY,Kentucky,OK
LN000913,C,C3,OK,credit_card,60,37200,37200,OK,14.45,14.45,OK,874.28,11/10/2021,12/14/2021,OK,Current,50708.24,32960.36,17747.88,0,816,OK,816,31.7,31.7,OK,42200,6 years,6 years,MORTGAGE,TN,Tennessee,OK
LN001221,A,A4,OK,small_business,60,25800,25800,OK,6.44,6.44,OK,504.08,10/22/2022,11/23/2022,OK,Fully Paid,30645.14,25800,4845.14,0,775,OK,775,17.89,17.89,OK,99900,2 years,2 years,MORTGAGE,NC,North Carolina,OK
LN003090,A,A5,OK,debt_consolidation,60,12900,12900,OK,6.54,6.54,OK,252.65,7/9/2021,8/10/2021,OK,Current,1263.25,821.11,442.14,0,777,OK,777,28.65,28.65,OK,217000,,MISSING,OWN,WY,Wyoming,OK
LN000728,A,A2,OK,car,36,15100,15100,OK,6.59,6.59,OK,463.42,10/22/2021,10/12/2021,DATE_SEQUENCE_ERROR,Charged Off,1661.78,1163.25,498.53,13936.75,592,OK,592,30.85,30.85,OK,70400,2 years,2 years,RENT,AZ,Arizona,OK
LN001642,C,C3,OK,educational,36,26300,26300,OK,13.58,13.58,OK,893.52,9/29/2021,11/2/2021,OK,Charged Off,12288.3,8601.81,3686.49,17698.19,709,OK,709,11.68,11.68,OK,210700,4 years,4 years,RENT,AL,Alabama,OK
LN002554,B,B4,OK,major_purchase,60,29900,29900,OK,9.76,9.76,OK,631.76,10/1/2021,11/4/2021,OK,Fully Paid,37771.93,29900,7871.93,0,590,OK,590,36.43,36.43,OK,118600,,MISSING,OWN,MA,Massachusetts,OK
LN000221,F,F3,OK,debt_consolidation,60,25100,25100,OK,29.62,29.62,OK,806.22,11/26/2023,12/27/2023,OK,Default,1612.44,1128.71,483.73,0,643,OK,643,31.27,31.27,OK,134100,5 years,5 years,MORTGAGE,WV,West Virginia,OK
LN002671,D,D2,OK,major_purchase,60,6300,6300,OK,17.43,17.43,OK,158.03,12/5/2021,1/2/2022,OK,Fully Paid,9426.19,6300,3126.19,0,656,OK,656,39.39,39.39,OK,30800,6 years,6 years,RENT,OR,Oregon,OK
LN000583,A,A5,OK,small_business,36,26700,26700,OK,7.15,7.15,OK,826.25,6/28/2023,8/2/2023,OK,Fully Paid,29158.96,26700,2458.96,0,616,OK,616,22.83,22.83,OK,188500,6 years,6 years,RENT,MI,Michigan,OK
LN001056,B,B5,OK,small_business,36,38000,38000,OK,11.97,11.97,OK,1261.6,3/8/2021,4/5/2021,OK,Default,6308,4415.6,1892.4,0,785,OK,785,39.53,39.53,OK,68600,9 years,9 years,MORTGAGE,IA,Iowa,OK
LN001193,E,E5,OK,medical,36,16700,16700,OK,23.7,23.7,OK,652.56,5/6/2021,6/4/2021,OK,Charged Off,6755.71,4729,2026.71,11971,768,OK,768,34.75,34.75,OK,226900,2 years,2 years,MORTGAGE,ME,Maine,OK
LN000908,B,B2,OK,renewable_energy,36,31200,31200,OK,9.18,9.18,OK,994.77,3/26/2023,4/28/2023,OK,Fully Paid,36475.46,31200,5275.46,0,650,OK,650,10.62,10.62,OK,189400,1 year,1 year,MORTGAGE,UT,Utah,OK
LN000057,C,C4,OK,credit_card,36,21900,21900,OK,13.83,13.83,OK,746.68,7/7/2021,8/5/2021,OK,Current,17920.32,11648.21,6272.11,0,685,OK,685,32.75,32.75,OK,143000,7 years,7 years,OWN,WI,Wisconsin,OK
LN000188,E,E2,OK,small_business,60,2600,2600,OK,24.52,24.52,OK,75.58,9/30/2021,11/2/2021,OK,Current,604.64,393.02,211.62,0,692,OK,692,39.61,39.61,OK,73000,,MISSING,RENT,WV,West Virginia,OK
LN002125,A,A3,OK,medical,36,34300,34300,OK,7.76,7.76,OK,1071.04,10/28/2021,11/28/2021,OK,Late (31-120 Days),9639.36,6747.55,2891.81,0,664,OK,664,43.19,43.19,OK,47100,5 years,5 years,MORTGAGE,OR,Oregon,OK
LN002081,G,G2,OK,small_business,36,7300,7300,OK,35.58,35.58,OK,332.62,9/26/2022,10/31/2022,OK,Late (31-120 Days),2328.34,1629.84,698.5,0,692,OK,692,42.49,42.49,OK,201300,< 1 year,< 1 year,RENT,TN,Tennessee,OK
LN002426,A,A1,OK,vacation,36,4400,4400,OK,6.15,6.15,OK,134.16,1/28/2022,2/25/2022,OK,Late (31-120 Days),804.96,563.47,241.49,0,691,OK,691,15.12,15.12,OK,60100,5 years,5 years,MORTGAGE,MI,Michigan,OK
LN003345,D,D3,OK,major_purchase,36,5400,5400,OK,19.54,19.54,OK,199.42,11/15/2021,12/16/2021,OK,Current,1794.78,1166.61,628.17,0,657,OK,657,31.02,31.02,OK,150900,1 year,1 year,RENT,NJ,New Jersey,OK
LN001806,D,D2,OK,major_purchase,60,34500,34500,OK,21.55,21.55,OK,944.05,4/20/2021,5/24/2021,OK,Charged Off,16195.85,11337.09,4858.76,23162.91,809,OK,809,13.03,13.03,OK,30200,1 year,1 year,RENT,WA,Washington,OK
LN001256,D,D4,OK,home_improvement,36,29400,29400,OK,19.69,19.69,OK,1087.97,5/8/2022,6/7/2022,OK,Current,35903.01,23336.96,12566.05,0,670,OK,670,33.57,33.57,OK,247300,< 1 year,< 1 year,MORTGAGE,RI,Rhode Island,OK
LN000469,B,B1,OK,renewable_energy,36,6300,6300,OK,9.89,9.89,OK,202.96,2/12/2023,3/13/2023,OK,Fully Paid,7275.82,6300,975.82,0,757,OK,757,28.62,28.62,OK,66600,8 years,8 years,MORTGAGE,HI,Hawaii,OK
LN001150,A,A3,OK,credit_card,36,32000,32000,OK,5.22,5.22,OK,962.23,2/27/2021,4/1/2021,OK,Fully Paid,34512.51,32000,2512.51,0,625,OK,625,39.52,39.52,OK,238700,2 years,2 years,MORTGAGE,NH,New Hampshire,OK
LN003309,B,B2,OK,vacation,36,,,FLAGGED,9.05,9.05,OK,1145.63,5/3/2023,6/5/2023,OK,Current,30932.01,20105.81,10826.2,0,609,OK,609,9.19,9.19,OK,162100,1 year,1 year,RENT,VA,Virginia,OK
LN002242,B,B3,OK,major_purchase,36,20000,20000,OK,11.83,11.83,OK,662.66,12/7/2023,1/7/2024,OK,Fully Paid,23962.43,20000,3962.43,0,763,OK,763,35.36,35.36,OK,214000,8 years,8 years,MORTGAGE,WY,Wyoming,OK
LN000227,E,E5,OK,debt_consolidation,36,17200,17200,OK,26.64,26.64,OK,698.88,7/5/2022,8/5/2022,OK,Current,6289.92,4088.45,2201.47,0,819,OK,819,24.85,24.85,OK,160600,8 years,8 years,RENT,MA,Massachusetts,OK
LN000536,D,D4,OK,credit_card,36,30200,30200,OK,18.45,18.45,OK,1098.63,4/19/2023,5/19/2023,OK,Fully Paid,39242.07,30200,9042.07,0,675,OK,675,17.13,17.13,OK,224000,< 1 year,< 1 year,RENT,PA,Pennsylvania,OK
LN000906,C,C5,OK,car,60,15200,15200,OK,12.7,12.7,OK,343.52,9/12/2022,10/16/2022,OK,Fully Paid,20941.77,15200,5741.77,0,687,OK,687,40.75,40.75,OK,216600,,MISSING,MORTGAGE,MD,Maryland,OK
LN000922,G,G2,OK,medical,36,12000,12000,OK,32.58,32.58,OK,526.52,7/7/2023,6/28/2023,DATE_SEQUENCE_ERROR,Fully Paid,18591.38,12000,6591.38,0,736,OK,736,24.33,24.33,OK,204700,4 years,4 years,MORTGAGE,OR,Oregon,OK
LN002601,B,B4,OK,moving,36,17600,17600,OK,11.09,11.09,OK,576.95,2/25/2022,3/26/2022,OK,Fully Paid,20772.84,17600,3172.84,0,615,OK,615,15.04,15.04,OK,147800,10+ years,10+ years,RENT,NM,New Mexico,OK
LN003300,B,B2,OK,educational,36,23000,23000,OK,9.62,9.62,OK,738.05,7/24/2023,8/24/2023,OK,Fully Paid,26472,23000,3472,0,597,OK,597,16.8,16.8,OK,115300,,MISSING,RENT,TX,Texas,OK
LN003408,B,B1,OK,vacation,60,15800,15800,OK,10.66,10.66,OK,340.86,1/5/2023,2/8/2023,OK,Charged Off,6878.04,4814.63,2063.41,10985.37,760,OK,760,21.12,21.12,OK,114100,6 years,6 years,OWN,AZ,Arizona,OK
LN003350,A,A4,OK,renewable_energy,36,26300,26300,OK,6.42,6.42,OK,805.11,12/26/2023,1/23/2024,OK,Current,5635.77,3663.25,1972.52,0,646,OK,646,39.82,39.82,OK,185100,< 1 year,< 1 year,OWN,KY,Kentucky,OK
LN000698,G,G5,OK,debt_consolidation,36,,,FLAGGED,32.06,32.06,OK,854.32,10/19/2023,11/20/2023,OK,Charged Off,10334.43,7234.1,3100.33,12365.9,759,OK,759,24.97,24.97,OK,211700,4 years,4 years,RENT,OH,Ohio,OK
LN002936,F,F5,OK,small_business,36,38500,38500,OK,28.85,28.85,OK,1610.23,4/28/2023,6/2/2023,OK,Fully Paid,58741.45,38500,20241.45,0,772,OK,772,31.92,31.92,OK,111200,2 years,2 years,RENT,LA,Louisiana,OK
LN000211,B,B2,OK,car,36,4000,4000,OK,11.9,11.9,OK,132.67,10/18/2021,11/17/2021,OK,Current,1061.36,689.88,371.48,0,,BELOW_MIN,129,41.85,41.85,OK,237800,4 years,4 years,MORTGAGE,NJ,New Jersey,OK
LN002877,D,D1,OK,medical,36,,,FLAGGED,20.25,20.25,OK,268.5,6/15/2022,7/14/2022,OK,Late (31-120 Days),1879.5,1315.65,563.85,0,806,OK,806,41.25,41.25,OK,214000,< 1 year,< 1 year,RENT,TN,Tennessee,OK
LN000070,B,B3,OK,debt_consolidation,60,34700,34700,OK,9.89,9.89,OK,735.4,10/20/2021,11/17/2021,OK,Charged Off,14823.48,10376.44,4447.04,24323.56,770,OK,770,43.94,43.94,OK,228400,10+ years,10+ years,MORTGAGE,WY,Wyoming,OK
LN000735,B,B1,OK,medical,60,20300,20300,OK,10.74,10.74,OK,438.74,10/3/2022,11/4/2022,OK,Current,20182.04,13118.33,7063.71,0,719,OK,719,40.97,40.97,OK,209000,10+ years,10+ years,MORTGAGE,ID,Idaho,OK
LN001695,E,E1,OK,moving,36,,,FLAGGED,25.88,25.88,OK,1045.89,7/2/2022,8/5/2022,OK,Fully Paid,37753.87,26000,11753.87,0,,BELOW_MIN,255,35.02,35.02,OK,181200,10+ years,10+ years,MORTGAGE,MN,Minnesota,OK
LN001293,G,G1,OK,renewable_energy,36,23400,23400,OK,35.6,35.6,OK,1066.48,11/25/2023,12/28/2023,OK,Current,6398.88,4159.27,2239.61,0,582,OK,582,11.32,11.32,OK,196000,8 years,8 years,MORTGAGE,QQ,,INVALID_STATE
LN003265,F,F4,OK,wedding,60,33700,33700,OK,30.65,30.65,OK,1103.8,9/19/2023,10/22/2023,OK,Fully Paid,65075.07,33700,31375.07,0,687,OK,687,5.79,5.79,OK,155400,7 years,7 years,OWN,AR,Arkansas,OK
LN003148,F,F5,OK,educational,36,15900,15900,OK,28.75,28.75,OK,664.14,4/18/2021,4/8/2021,DATE_SEQUENCE_ERROR,Fully Paid,24023.29,15900,8123.29,0,676,OK,676,6.5,6.5,OK,78400,3 years,3 years,RENT,ID,Idaho,OK
LN000377,D,D3,OK,debt_consolidation,36,26500,26500,OK,-19.72,,NEGATIVE_RATE,981.06,12/28/2022,1/25/2023,OK,Current,33356.04,21681.43,11674.61,0,640,OK,640,13.67,13.67,OK,219800,5 years,5 years,OWN,RI,Rhode Island,OK
LN000437,C,C2,OK,medical,36,30600,30600,OK,13.39,13.39,OK,1036.79,9/30/2021,10/30/2021,OK,Late (31-120 Days),1036.79,725.75,311.04,0,686,OK,686,44.21,44.21,OK,41400,10+ years,10+ years,MORTGAGE,NC,North Carolina,OK
LN002415,B,B1,OK,major_purchase,36,25600,25600,OK,10.92,10.92,OK,837.14,7/23/2021,8/27/2021,OK,Current,6697.12,4353.13,2343.99,0,697,OK,697,17.03,17.03,OK,55300,10+ years,10+ years,MORTGAGE,IN,Indiana,OK
LN001905,C,C2,OK,credit_card,60,16400,16400,OK,13.62,13.62,OK,378.38,5/4/2022,6/6/2022,OK,Charged Off,8813,6169.1,2643.9,10230.9,624,OK,624,32.01,32.01,OK,80600,4 years,4 years,MORTGAGE,NH,New Hampshire,OK
LN003348,E,E2,OK,medical,60,4400,4400,OK,23.71,23.71,OK,125.84,1/5/2022,2/6/2022,OK,Charged Off,424.57,297.2,127.37,4102.8,671,OK,671,35.58,35.58,OK,63100,10+ years,10+ years,MORTGAGE,GA,Georgia,OK
LN000209,E,E3,OK,credit_card,36,1400,1400,OK,24.16,24.16,OK,55.04,2/19/2022,3/23/2022,OK,Charged Off,304.01,212.81,91.2,1187.19,739,OK,739,14.7,14.7,OK,175800,6 years,6 years,OWN,WY,Wyoming,OK
LN001581,B,B2,OK,renewable_energy,36,34000,34000,OK,10.35,10.35,OK,1102.68,4/19/2022,5/17/2022,OK,Fully Paid,39935.44,34000,5935.44,0,644,OK,644,40.3,40.3,OK,83100,10+ years,10+ years,MORTGAGE,CO,Colorado,OK
LN000566,B,B1,OK,major_purchase,36,,,FLAGGED,9,9,OK,216.24,6/19/2023,7/24/2023,OK,Fully Paid,7811.32,6800,1011.32,0,775,OK,775,19.4,19.4,OK,37100,2 years,2 years,RENT,IA,Iowa,OK
LN000314,E,E3,OK,renewable_energy,36,31000,31000,OK,23.4,23.4,OK,1206.47,4/23/2021,5/21/2021,OK,Current,8445.29,5489.44,2955.85,0,815,OK,815,8.61,8.61,OK,141500,8 years,8 years,MORTGAGE,PA,Pennsylvania,OK
LN000602,C,C2,OK,moving,60,14100,14100,OK,14.02,14.02,OK,328.23,2/27/2023,3/31/2023,OK,Charged Off,3614.26,2529.98,1084.28,11570.02,735,OK,735,24.23,24.23,OK,161400,1 year,1 year,OWN,GA,Georgia,OK
LN000234,A,A1,OK,small_business,36,14400,14400,OK,5.68,5.68,OK,435.99,1/9/2023,2/10/2023,OK,Charged Off,1916.95,1341.87,575.09,13058.13,758,OK,758,31.7,31.7,OK,60100,7 years,7 years,MORTGAGE,NE,Nebraska,OK
LN003117,E,E3,OK,medical,60,30300,30300,OK,25.11,25.11,OK,891.3,10/6/2022,11/5/2022,OK,Fully Paid,54296.83,30300,23996.83,0,805,OK,805,28.2,28.2,OK,94800,5 years,5 years,RENT,GA,Georgia,OK
LN003267,B,B4,OK,moving,36,11700,11700,OK,8.88,8.88,OK,371.4,7/10/2022,8/10/2022,OK,Fully Paid,13594.35,11700,1894.35,0,607,OK,607,11.84,11.84,OK,121600,8 years,8 years,OTHER,MA,Massachusetts,OK
LN002911,D,D2,OK,debt_consolidation,36,28500,28500,OK,19.9,19.9,OK,1057.71,2/6/2023,3/6/2023,OK,Late (31-120 Days),5288.55,3701.98,1586.57,0,815,OK,815,19.84,19.84,OK,78000,< 1 year,< 1 year,RENT,CT,Connecticut,OK
LN001115,E,E3,OK,home_improvement,36,8500,8500,OK,25.2,25.2,OK,338.86,4/29/2021,6/3/2021,OK,Fully Paid,12209.8,8500,3709.8,0,776,OK,776,8.06,8.06,OK,96900,9 years,9 years,RENT,SC,South Carolina,OK
LN000013,C,C1,OK,credit_card,60,4000,4000,OK,13.42,13.42,OK,91.87,1/30/2021,2/27/2021,OK,Current,643.09,418.01,225.08,0,711,OK,711,14.52,14.52,OK,223800,2 years,2 years,RENT,OR,Oregon,OK
LN000112,E,E1,OK,educational,60,24400,24400,OK,22.67,22.67,OK,683.23,10/16/2021,11/16/2021,OK,Fully Paid,40501.01,24400,16101.01,0,590,OK,590,17.62,17.62,OK,152000,5 years,5 years,OTHER,OH,Ohio,OK
LN002250,B,G2,GRADE_MISMATCH,credit_card,36,35000,35000,OK,10.94,10.94,OK,1144.86,4/21/2022,5/22/2022,OK,Charged Off,14622.81,10235.97,4386.84,24764.03,691,OK,691,199.05,,DTI_IMPOSSIBLE,157300,2 years,2 years,RENT,NH,New Hampshire,OK
LN001653,A,A3,OK,major_purchase,60,38500,38500,OK,6.35,6.35,OK,750.59,4/15/2023,5/19/2023,OK,Default,4503.54,3152.48,1351.06,0,707,OK,707,31.62,31.62,OK,239100,10+ years,10+ years,RENT,WI,Wisconsin,OK
LN002487,D,D3,OK,medical,36,21100,21100,OK,20.87,20.87,OK,793.54,7/28/2023,8/28/2023,OK,Fully Paid,28063.19,21100,6963.19,0,791,OK,791,14.25,14.25,OK,146700,2 years,2 years,MORTGAGE,NC,North Carolina,OK
LN001994,B,B2,OK,renewable_energy,60,31200,31200,OK,9.62,9.62,OK,657.09,6/12/2023,7/13/2023,OK,Charged Off,11145.84,7802.09,3343.75,23397.91,609,OK,609,35.24,35.24,OK,210700,8 years,8 years,OWN,NJ,New Jersey,OK
LN001660,B,B4,OK,wedding,36,1600,1600,OK,9.55,9.55,OK,51.29,7/7/2022,8/4/2022,OK,Charged Off,391.46,274.02,117.44,1325.98,777,OK,777,20.11,20.11,OK,226500,3 years,3 years,OWN,AL,Alabama,OK
LN001018,G,G2,OK,wedding,36,29600,29600,OK,32.16,32.16,OK,1291.84,9/10/2022,10/11/2022,OK,Fully Paid,45823.93,29600,16223.93,0,,NULL,,20.63,20.63,OK,177300,< 1 year,< 1 year,MORTGAGE,DE,Delaware,OK
LN003027,C,C1,OK,car,36,34700,34700,OK,15.98,15.98,OK,1219.61,7/27/2021,8/24/2021,OK,Fully Paid,44032.95,34700,9332.95,0,723,OK,723,183.77,,DTI_IMPOSSIBLE,96100,6 years,6 years,RENT,OR,Oregon,OK
LN001152,F,F4,OK,car,60,31500,31500,OK,28.05,28.05,OK,981.73,11/7/2022,12/5/2022,OK,Charged Off,3170.1,2219.07,951.03,29280.93,803,OK,803,24.68,24.68,OK,219200,10+ years,10+ years,MORTGAGE,HI,Hawaii,OK
LN002853,E,E5,OK,renewable_energy,60,10900,10900,OK,22.82,22.82,OK,306.15,7/9/2021,8/11/2021,OK,Fully Paid,18652.1,10900,7752.1,0,808,OK,808,14.64,14.64,OK,223200,6 years,6 years,RENT,NY,New York,OK
LN000473,B,B4,OK,vacation,36,28700,28700,OK,9.7,9.7,OK,922.03,3/31/2022,4/28/2022,OK,Default,922.03,645.42,276.61,0,690,OK,690,40.21,40.21,OK,73700,4 years,4 years,RENT,MO,Missouri,OK
LN000491,A,A2,OK,small_business,36,9200,9200,OK,7.75,7.75,OK,287.23,8/30/2021,10/2/2021,OK,Current,8329.67,5414.29,2915.38,0,782,OK,782,6.36,6.36,OK,57800,9 years,9 years,MORTGAGE,NM,New Mexico,OK
LN002663,C,C1,OK,medical,60,12400,12400,OK,13.68,13.68,OK,286.47,2/4/2023,3/8/2023,OK,Charged Off,7350.84,5145.59,2205.25,7254.41,676,OK,676,19.46,19.46,OK,222800,< 1 year,< 1 year,MORTGAGE,PA,Pennsylvania,OK
LN002246,C,C2,OK,home_improvement,36,30600,30600,OK,13.33,13.33,OK,1035.91,6/1/2021,6/29/2021,OK,Fully Paid,36889.14,30600,6289.14,0,700,OK,700,37.98,37.98,OK,46700,< 1 year,< 1 year,MORTGAGE,MD,Maryland,OK
LN000832,C,C2,OK,debt_consolidation,36,32500,32500,OK,14.33,14.33,OK,1115.99,4/27/2022,5/31/2022,OK,Current,36827.67,23937.99,12889.68,0,793,OK,793,14.74,14.74,OK,177800,6 years,6 years,OWN,MT,Montana,OK
LN002806,C,C2,OK,wedding,36,28000,28000,OK,14.61,14.61,OK,965.29,6/24/2023,7/29/2023,OK,Current,33785.15,21960.35,11824.8,0,771,OK,771,28.82,28.82,OK,166800,10+ years,10+ years,MORTGAGE,NH,New Hampshire,OK
LN002534,B,B4,OK,moving,60,6900,6900,OK,10.2,10.2,OK,147.28,6/15/2022,7/20/2022,OK,Fully Paid,8830.22,6900,1930.22,0,766,OK,766,38.54,38.54,OK,44900,1 year,1 year,MORTGAGE,FL,Florida,OK
LN003261,C,C4,OK,educational,36,27600,27600,OK,12.52,12.52,OK,923.58,3/6/2023,4/4/2023,OK,Current,24936.66,16208.83,8727.83,0,693,OK,693,32.89,32.89,OK,213700,3 years,3 years,MORTGAGE,MO,Missouri,OK
LN002469,A,A3,OK,wedding,36,25000,25000,OK,5.25,5.25,OK,752.08,9/17/2021,10/15/2021,OK,Default,6768.72,4738.1,2030.62,0,698,OK,698,23.65,23.65,OK,30600,2 years,2 years,RENT,NJ,New Jersey,OK
LN003312,C,C3,OK,major_purchase,60,39200,39200,OK,13.21,13.21,OK,896.14,7/13/2021,8/10/2021,OK,Charged Off,11380.77,7966.54,3414.23,31233.46,,NULL,,6.38,6.38,OK,200500,7 years,7 years,RENT,WY,Wyoming,OK
LN003362,F,F1,OK,medical,60,37900,37900,OK,29.48,29.48,OK,1214.12,10/8/2022,11/6/2022,OK,Fully Paid,73426.18,37900,35526.18,0,635,OK,635,41.23,41.23,OK,73000,,MISSING,OWN,WY,Wyoming,OK
LN002995,E,E3,OK,debt_consolidation,60,37500,37500,OK,25.47,25.47,OK,1111.03,8/26/2023,9/30/2023,OK,Fully Paid,65343.94,37500,27843.94,0,779,OK,779,17.41,17.41,OK,248700,10+ years,10+ years,MORTGAGE,NV,Nevada,OK
LN002654,B,B3,OK,car,36,29400,29400,OK,8.72,8.72,OK,931.09,7/14/2022,8/12/2022,OK,Fully Paid,33999.4,29400,4599.4,0,681,OK,681,18.19,18.19,OK,141300,10+ years,10+ years,MORTGAGE,OH,Ohio,OK
LN003239,D,D2,OK,educational,60,33100,33100,OK,17.77,17.77,OK,836.39,10/13/2021,11/13/2021,OK,Fully Paid,49321.29,33100,16221.29,0,799,OK,799,26.7,26.7,OK,198700,6 years,6 years,RENT,HI,Hawaii,OK
LN001393,F,F1,OK,wedding,36,17700,17700,OK,28.55,28.55,OK,737.4,3/28/2021,4/25/2021,OK,Fully Paid,27065.46,17700,9365.46,0,772,OK,772,10.34,10.34,OK,25300,< 1 year,< 1 year,RENT,OR,Oregon,OK
LN000656,E,E3,OK,major_purchase,60,19500,19500,OK,25.84,25.84,OK,581.99,3/15/2022,4/17/2022,OK,Fully Paid,34606.45,19500,15106.45,0,,NULL,,20.36,20.36,OK,68500,1 year,1 year,MORTGAGE,DE,Delaware,OK
LN003206,E,E5,OK,educational,36,6300,6300,OK,25.45,25.45,OK,251.99,5/4/2023,6/8/2023,OK,Fully Paid,9015.34,6300,2715.34,0,680,OK,680,15.86,15.86,OK,200500,8 years,8 years,OWN,MS,Mississippi,OK
LN000362,E,E1,OK,small_business,60,34200,34200,OK,24.24,24.24,OK,988.63,12/10/2021,1/13/2022,OK,Charged Off,15059.25,10541.47,4517.77,23658.53,811,OK,811,17.62,17.62,OK,242700,1 year,1 year,RENT,NJ,New Jersey,OK
LN000136,E,E3,OK,wedding,36,13600,13600,OK,23.76,23.76,OK,531.85,6/16/2022,7/18/2022,OK,Fully Paid,19508.79,13600,5908.79,0,656,OK,656,35.85,35.85,OK,109900,7 years,7 years,OWN,NM,New Mexico,OK
LN001780,F,F5,OK,wedding,36,38000,38000,OK,30.46,30.46,OK,1622.75,2/20/2022,3/21/2022,OK,Current,43814.25,28479.26,15334.99,0,582,OK,582,39.07,39.07,OK,128700,6 years,6 years,RENT,NV,Nevada,OK
LN002603,D,D4,OK,wedding,60,13400,13400,OK,20.75,20.75,OK,360.63,12/11/2021,1/12/2022,OK,Current,21277.17,13830.16,7447.01,0,787,OK,787,10.88,10.88,OK,51100,5 years,5 years,OWN,VT,Vermont,OK
LN002011,C,C4,OK,home_improvement,36,6700,6700,OK,14.4,14.4,OK,230.29,6/27/2022,7/31/2022,OK,Fully Paid,8162.72,6700,1462.72,0,582,OK,582,14.38,14.38,OK,99800,6 years,6 years,OWN,NM,New Mexico,OK
LN002710,B,B4,OK,renewable_energy,36,7500,7500,OK,10.57,10.57,OK,244.02,2/23/2022,3/23/2022,OK,Charged Off,3725.07,2607.55,1117.52,4892.45,665,OK,665,43.98,43.98,OK,136500,10+ years,10+ years,OWN,NY,New York,OK
LN000367,A,A3,OK,home_improvement,60,17300,17300,OK,7.64,7.64,OK,347.81,10/6/2021,11/9/2021,OK,Default,1739.05,1217.33,521.71,0,693,OK,693,34.82,34.82,OK,137100,1 year,1 year,RENT,FL,Florida,OK
LN002228,A,A5,OK,small_business,60,18200,18200,OK,6.35,6.35,OK,354.83,5/7/2022,6/5/2022,OK,Current,6386.94,4151.51,2235.43,0,590,OK,590,39.26,39.26,OK,148500,6 years,6 years,RENT,ME,Maine,OK
LN002131,G,G2,OK,small_business,36,4800,4800,OK,33.17,33.17,OK,212.19,9/23/2023,10/26/2023,OK,Late (31-120 Days),2121.9,1485.33,636.57,0,642,OK,642,33.41,33.41,OK,153500,4 years,4 years,MORTGAGE,AZ,Arizona,OK
