event_id,loan_id,payment_month,payment_date,payment_date_flag,amount_paid,amount_flag,payment_status
PE0005129,LN000570,8,2/21/2024,OK,165.85,OK,ON_TIME
PE0018054,LN000206,10,6/18/2022,OK,139.4,OK,ON_TIME
PE0011254,LN003397,43,4/27/2025,OK,761.86,OK,ON_TIME
PE0003126,LN000906,54,2/18/2027,OK,345.77,OK,ON_TIME
PE0008399,LN001146,33,11/15/2025,OK,387.93,OK,ON_TIME
PE0015095,LN000704,28,7/8/2023,OK,1295.6,OK,ON_TIME
PE0005389,LN002775,10,2/9/2022,OK,693.04,OK,ON_TIME
PE0002239,LN001020,47,2/26/2027,OK,576.49,OK,ON_TIME
PE0020181,LN002517,55,7/11/2025,OK,731.18,OK,ON_TIME
PE0016864,LN001870,8,5/13/2022,OK,686.72,OK,ON_TIME
PE0009721,LN002995,31,3/13/2026,OK,1082.51,OK,ON_TIME
PE0019459,LN001309,2,4/1/2022,OK,882.41,OK,ON_TIME
PE0001449,LN001251,11,6/4/2023,OK,1603.99,OK,ON_TIME
PE0016777,LN000766,18,4/4/2025,OK,589.15,OK,ON_TIME
PE0014653,LN001611,36,11/17/2025,OK,52.42,OK,ON_TIME
PE0020862,LN003465,5,4/29/2024,OK,194.26,OK,ON_TIME
PE0023006,LN002305,1,6/13/2023,OK,939.85,OK,ON_TIME
PE0022314,LN001352,31,2/16/2025,OK,1147.28,OK,ON_TIME
PE0016621,LN002072,24,6/27/2025,OK,547.4,OK,ON_TIME
PE0016553,LN001447,30,8/28/2023,OK,42.87,OK,ON_TIME
PE0014201,LN001194,1,2/22/2021,OK,439.14,OK,ON_TIME
PE0000881,LN000599,59,11/17/2025,OK,173.49,OK,LATE
PE0006965,LN001153,11,12/4/2023,OK,321.7,OK,ON_TIME
PE0009850,LN003386,4,2/20/2022,OK,496.33,OK,ON_TIME
PE0008887,LN001825,43,4/9/2027,OK,240.49,OK,ON_TIME
PE0019084,LN002474,10,9/20/2023,OK,549.18,OK,ON_TIME
PE0008853,LN001825,9,6/23/2024,OK,238.66,OK,ON_TIME
PE0012573,LN002758,11,6/12/2024,OK,265.77,OK,ON_TIME
PE0001808,LN000958,25,8/30/2024,OK,339.36,OK,ON_TIME
PE0014536,LN000408,7,2/13/2023,OK,804.47,OK,ON_TIME
PE0005677,LN002575,10,1/13/2022,OK,365.43,OK,ON_TIME
PE0019793,LN002834,13,10/25/2023,OK,1167.55,OK,ON_TIME
PE0014239,LN000323,18,11/27/2024,OK,1192.88,OK,ON_TIME
PE0019380,LN000421,29,8/16/2024,OK,750.74,OK,ON_TIME
PE0009510,LN003048,30,12/29/2025,OK,194.7,OK,ON_TIME
PE0010674,LN000648,46,7/2/2026,OK,150.18,OK,ON_TIME
PE0014581,LN000408,52,10/25/2026,OK,838.9,OK,ON_TIME
PE0018559,LN000883,14,3/7/2022,OK,91.46,OK,ON_TIME
PE0023468,LN003419,3,3/17/2024,OK,441.26,OK,ON_TIME
PE0020505,LN003490,1,10/3/2022,OK,377.64,OK,ON_TIME
PE0008687,LN002504,8,5/22/2023,OK,113.92,OK,ON_TIME
PE0018806,LN002320,23,3/12/2025,OK,800.69,OK,ON_TIME
PE0008240,LN001209,14,8/27/2022,OK,404.15,OK,ON_TIME
PE0000345,LN001412,3,9/5/2021,OK,374.47,OK,ON_TIME
PE0013506,LN001289,29,5/19/2024,OK,334.36,OK,ON_TIME
PE0020043,LN000319,3,9/17/2021,OK,321.56,OK,ON_TIME
PE0012470,LN001150,4,6/27/2021,OK,942.84,OK,ON_TIME
PE0002938,LN000610,5,1/28/2022,OK,410.12,OK,ON_TIME
PE0007086,LN003006,21,4/5/2025,OK,689.23,OK,ON_TIME
PE0007807,LN003448,1,1/10/2023,OK,272.15,OK,ON_TIME
PE0013409,LN001934,26,3/2/2024,OK,570.92,OK,ON_TIME
PE0008831,LN001939,5,3/17/2024,OK,590.15,OK,ON_TIME
PE0001720,LN000637,23,6/6/2023,OK,126.6,OK,ON_TIME
PE0021022,LN001571,1,12/30/2023,OK,503.76,OK,ON_TIME
PE0007377,LN003362,5,3/7/2023,OK,1185.46,OK,ON_TIME
PE0017195,LN000336,26,9/16/2025,OK,914.32,OK,ON_TIME
PE0007559,LN001064,2,12/27/2022,OK,357.25,OK,ON_TIME
PE0023584,LN003393,16,8/28/2022,OK,520.07,OK,ON_TIME
PE0001979,LN002308,26,7/28/2024,OK,103.72,OK,ON_TIME
PE0001705,LN000637,8,3/13/2022,OK,133.49,OK,ON_TIME
PE0001663,LN002989,5,3/7/2022,OK,1066.76,OK,ON_TIME
PE0015214,LN001635,27,2/21/2026,OK,972.45,OK,ON_TIME
PE0010407,LN000845,11,6/16/2024,OK,152.74,OK,ON_TIME
PE0019304,LN000304,34,7/16/2025,OK,168.34,OK,ON_TIME
PE0009947,LN000524,5,10/2/2023,OK,255.91,OK,ON_TIME
PE0002555,LN003119,24,10/14/2025,OK,547.13,OK,ON_TIME
PE0013593,LN002839,10,7/11/2024,OK,686.11,OK,ON_TIME
PE0011251,LN003397,40,1/27/2025,OK,716.15,OK,ON_TIME
PE0018277,LN003049,14,1/28/2023,OK,444.84,OK,ON_TIME
PE0005863,LN001613,22,10/4/2024,OK,989.8,OK,LATE
PE0011321,LN000804,14,2/21/2025,OK,1071.72,OK,ON_TIME
PE0016753,LN000240,4,3/9/2023,OK,1253.2,OK,ON_TIME
PE0003610,LN001974,2,7/3/2021,OK,256.58,OK,ON_TIME
PE0016986,LN000183,5,5/11/2024,OK,940.48,OK,ON_TIME
PE0010357,LN002840,21,1/21/2024,OK,380.81,OK,ON_TIME
PE0007048,LN000815,34,7/4/2025,OK,1349.92,OK,ON_TIME
PE0019045,LN002501,17,9/5/2024,OK,188.98,OK,ON_TIME
PE0013275,LN000628,39,11/7/2024,OK,898.03,OK,ON_TIME
PE0001329,LN003156,3,3/8/2023,OK,805.77,OK,ON_TIME
PE0020744,LN001516,5,9/12/2023,OK,809.52,OK,ON_TIME
PE0011166,LN002733,27,10/1/2025,OK,395.58,OK,ON_TIME
PE0014710,LN002936,33,1/12/2026,OK,1604.66,OK,ON_TIME
PE0008822,LN003118,32,11/25/2025,OK,968.45,OK,ON_TIME
PE0006150,LN001010,3,8/11/2022,OK,88.26,OK,ON_TIME
PE0018852,LN003093,9,2/29/2024,OK,403.75,OK,ON_TIME
PE0014757,LN003317,44,2/13/2025,OK,178.14,OK,ON_TIME
PE0013421,LN001354,3,9/11/2023,OK,1128.69,OK,ON_TIME
PE0017903,LN001162,24,10/27/2023,OK,577.38,OK,LATE
PE0020448,LN002849,10,4/13/2024,OK,391.95,OK,ON_TIME
PE0003212,LN002242,8,8/3/2024,OK,678.45,OK,ON_TIME
PE0017656,LN002657,4,12/8/2022,OK,911.5,OK,ON_TIME
PE0003942,LN000443,60,9/18/2027,OK,313.47,OK,ON_TIME
PE0016801,LN001379,17,7/10/2023,OK,951.57,OK,ON_TIME
PE0005788,LN001568,47,3/2/2027,OK,544.41,OK,ON_TIME
PE0014856,LN001675,44,9/17/2025,OK,73.02,OK,LATE
PE0003708,LN000407,14,5/28/2022,OK,115.75,OK,ON_TIME
PE0020423,LN002003,11,7/26/2022,OK,155.37,OK,ON_TIME
PE0017806,LN002763,2,8/22/2022,OK,810.99,OK,ON_TIME
PE0018062,LN000206,18,2/13/2023,OK,136.73,OK,ON_TIME
PE0019818,LN001654,2,8/29/2022,OK,373.02,OK,ON_TIME
PE0007585,LN001009,20,3/8/2025,OK,1209.08,OK,ON_TIME
PE0004951,LN002473,18,8/10/2024,OK,477.02,OK,ON_TIME
PE0005901,LN001613,60,11/18/2027,OK,947.89,OK,ON_TIME
PE0019074,LN001958,7,3/9/2023,OK,679.47,OK,MISSED
PE0018119,LN003387,35,9/9/2025,OK,78.37,OK,ON_TIME
PE0016424,LN000807,27,10/31/2024,OK,283.89,OK,ON_TIME
PE0004635,LN002612,17,12/8/2024,OK,434.65,OK,ON_TIME
PE0023176,LN001092,32,10/31/2023,OK,393.77,OK,ON_TIME
PE0003048,LN000022,19,8/26/2024,OK,1260.48,OK,ON_TIME
PE0007725,LN003395,5,1/3/2022,OK,723.35,OK,ON_TIME
PE0010350,LN002840,14,6/25/2023,OK,387.22,OK,ON_TIME
PE0002222,LN001020,30,10/4/2025,OK,579,OK,ON_TIME
PE0000258,LN002594,48,3/6/2026,OK,25.11,OK,ON_TIME
PE0007842,LN003448,36,11/25/2025,OK,285.16,OK,ON_TIME
PE0002203,LN001020,11,3/13/2024,OK,591.51,OK,ON_TIME
PE0010844,LN002947,55,5/11/2028,OK,1184.64,OK,ON_TIME
PE0016946,LN001748,1,4/9/2021,OK,303.96,OK,ON_TIME
PE0022915,LN002671,42,5/18/2025,OK,159.14,OK,ON_TIME
PE0003534,LN001497,7,10/20/2021,OK,856.39,OK,ON_TIME
PE0013475,LN000422,21,8/11/2024,OK,1179.58,OK,ON_TIME
PE0013555,LN002693,6,3/22/2023,OK,406.05,OK,ON_TIME
PE0021396,LN002749,14,3/3/2022,OK,723.74,OK,ON_TIME
PE0013145,LN002883,28,12/16/2023,OK,537.39,OK,ON_TIME
PE0019693,LN002124,2,10/2/2022,OK,183.02,OK,ON_TIME
PE0013327,LN002846,4,9/17/2022,OK,592.06,OK,ON_TIME
PE0016721,LN001857,8,12/5/2023,OK,724.34,OK,ON_TIME
PE0004032,LN003482,33,10/23/2025,OK,60.63,OK,ON_TIME
PE0004069,LN000284,10,8/12/2022,OK,1007.96,OK,ON_TIME
PE0007919,LN001877,8,9/25/2023,OK,1488.65,OK,ON_TIME
PE0018192,LN003437,17,4/5/2024,OK,315.02,OK,LATE
PE0021123,LN000392,1,12/5/2022,OK,199.06,OK,ON_TIME
PE0000485,LN001908,27,11/28/2024,OK,67.14,OK,ON_TIME
PE0016506,LN001871,1,5/5/2023,OK,40.84,OK,ON_TIME
PE0023565,LN002705,3,10/9/2022,OK,45.97,OK,ON_TIME
PE0000844,LN000599,22,11/3/2022,OK,172.97,OK,ON_TIME
PE0010035,LN000801,21,7/29/2023,OK,819.87,OK,ON_TIME
PE0009649,LN001387,31,1/12/2026,OK,902.3,OK,ON_TIME
PE0022217,LN002781,6,5/19/2024,OK,757.7,OK,ON_TIME
PE0005590,LN003474,10,11/8/2023,OK,370.07,OK,LATE
PE0006429,LN000322,18,5/27/2025,OK,506.61,OK,ON_TIME
PE0009214,LN003244,29,9/4/2025,OK,116.11,OK,ON_TIME
PE0013949,LN002802,58,7/23/2026,OK,733.93,OK,ON_TIME
PE0020374,LN001336,10,7/14/2022,OK,1115.74,OK,ON_TIME
PE0010982,LN000257,18,9/13/2022,OK,516.33,OK,LATE
PE0018433,LN002176,21,8/9/2025,OK,1551.21,OK,ON_TIME
PE0001924,LN003100,31,1/17/2026,OK,719.82,OK,ON_TIME
PE0011605,LN001757,34,10/26/2024,OK,835.42,OK,ON_TIME
PE0022157,LN003383,3,2/24/2022,OK,1293.99,OK,ON_TIME
PE0004606,LN001838,10,7/11/2023,OK,871.65,OK,ON_TIME
PE0010549,LN000894,1,8/13/2023,OK,864.65,OK,ON_TIME
PE0016675,LN001655,6,1/14/2023,OK,178.28,OK,ON_TIME
PE0017568,LN003488,9,11/23/2022,OK,500.57,OK,MISSED
PE0005195,LN001882,14,8/28/2023,OK,320.21,OK,ON_TIME
PE0001490,LN001404,35,4/3/2026,OK,1350.76,OK,LATE
PE0000739,LN000715,3,9/23/2022,OK,788.82,OK,ON_TIME
PE0008486,LN000039,11,6/26/2024,OK,72.27,OK,ON_TIME
PE0009383,LN002540,34,3/3/2025,OK,722.85,OK,ON_TIME
PE0005187,LN001882,6,12/31/2022,OK,312.59,OK,ON_TIME
PE0003503,LN002505,53,2/27/2026,OK,559.87,OK,LATE
PE0010092,LN002437,48,3/11/2025,OK,604.68,OK,ON_TIME
PE0021225,LN001694,45,3/22/2026,OK,219.62,OK,ON_TIME
PE0011014,LN001823,14,4/26/2024,OK,404.37,OK,ON_TIME
PE0014979,LN002253,32,11/11/2023,OK,147.27,OK,ON_TIME
PE0017740,LN001115,8,12/25/2021,OK,350.43,OK,ON_TIME
PE0014591,LN002979,2,9/1/2021,OK,439.22,OK,ON_TIME
PE0020334,LN000474,8,4/12/2022,OK,1255.39,OK,ON_TIME
PE0010962,LN000480,6,10/15/2023,OK,414.17,OK,ON_TIME
PE0009836,LN000134,26,12/21/2025,OK,1262.06,OK,ON_TIME
PE0006236,LN001392,13,1/31/2022,OK,1435.37,OK,ON_TIME
PE0000335,LN000456,5,4/28/2023,OK,904.16,OK,ON_TIME
PE0019004,LN000434,12,11/9/2024,OK,373.11,OK,ON_TIME
PE0012930,LN001724,11,10/19/2024,OK,1079.53,OK,ON_TIME
PE0011777,LN002030,20,1/17/2023,OK,1195.26,OK,ON_TIME
PE0006014,LN002627,33,8/22/2026,OK,260.62,OK,ON_TIME
PE0008198,LN001413,40,7/28/2025,OK,263.02,OK,ON_TIME
PE0023230,LN001964,14,1/17/2023,OK,620.06,OK,ON_TIME
PE0003422,LN003246,2,7/31/2023,OK,1065.66,OK,ON_TIME
PE0021185,LN001694,5,12/8/2022,OK,226.83,OK,ON_TIME
PE0001062,LN001313,7,5/31/2024,OK,748.1,OK,ON_TIME
PE0003590,LN001872,18,5/3/2025,OK,981.51,OK,LATE
PE0005136,LN000570,15,9/18/2024,OK,159.1,OK,ON_TIME
PE0006464,LN000322,53,4/11/2028,OK,475.02,OK,ON_TIME
PE0022298,LN001352,15,10/25/2023,OK,1168.22,OK,ON_TIME
PE0014698,LN002936,21,1/17/2025,OK,1540.81,OK,ON_TIME
PE0005108,LN000146,3,11/18/2021,OK,905.25,OK,ON_TIME
PE0019887,LN001788,35,11/29/2024,OK,729.74,OK,ON_TIME
PE0019468,LN001309,11,12/27/2022,OK,885.73,OK,ON_TIME
PE0007947,LN002310,20,2/29/2024,OK,453.96,OK,ON_TIME
PE0007302,LN002975,22,3/25/2023,OK,144.26,OK,ON_TIME
PE0020602,LN001012,4,4/3/2023,OK,1116.64,OK,ON_TIME
PE0007809,LN003448,3,3/11/2023,OK,283.7,OK,ON_TIME
PE0001699,LN000637,2,9/14/2021,OK,131.51,OK,ON_TIME
PE0021053,LN000879,21,2/26/2023,OK,79.04,OK,ON_TIME
PE0017152,LN001479,1,11/21/2022,OK,452.15,OK,ON_TIME
PE0015489,LN001192,6,9/29/2022,OK,123.79,OK,ON_TIME
PE0010601,LN000894,53,11/20/2027,OK,861.6,OK,ON_TIME
PE0020636,LN002015,2,7/9/2023,OK,378.7,OK,ON_TIME
PE0002054,LN000825,22,9/30/2025,OK,922.43,OK,ON_TIME
PE0015492,LN001192,9,12/28/2022,OK,122.43,OK,ON_TIME
PE0022967,LN002539,22,2/26/2025,OK,909.2,OK,ON_TIME
PE0008397,LN001146,31,9/16/2025,OK,383.93,OK,ON_TIME
PE0015334,LN000254,10,3/13/2023,OK,1674.49,OK,ON_TIME
PE0004398,LN002363,3,4/11/2023,OK,977.95,OK,ON_TIME
PE0002546,LN003119,15,1/17/2025,OK,519.35,OK,ON_TIME
PE0014403,LN002220,9,9/9/2022,OK,312.57,OK,ON_TIME
PE0007683,LN002082,5,8/30/2022,OK,217.98,OK,ON_TIME
PE0004292,LN002234,8,6/14/2023,OK,990.86,OK,ON_TIME
PE0000134,LN000484,54,9/11/2027,OK,865.76,OK,ON_TIME
PE0022970,LN002539,25,5/27/2025,OK,889.49,OK,ON_TIME
PE0008892,LN001825,48,9/6/2027,OK,233.82,OK,ON_TIME
PE0003456,LN002505,6,4/19/2022,OK,550.84,OK,ON_TIME
PE0002798,LN001984,19,9/1/2024,OK,860.01,OK,ON_TIME
PE0006004,LN002627,23,10/26/2025,OK,259.37,OK,LATE
PE0018918,LN002797,52,6/28/2026,OK,923.87,OK,ON_TIME
PE0012953,LN002708,9,6/22/2022,OK,280.75,OK,ON_TIME
PE0006935,LN001563,30,9/22/2023,OK,363.2,OK,ON_TIME
PE0001944,LN003100,51,9/9/2027,OK,748.38,OK,LATE
PE0006391,LN001949,40,11/22/2026,OK,535.68,OK,ON_TIME
PE0003835,LN001459,34,1/19/2026,OK,816.41,OK,ON_TIME
PE0022593,LN000238,2,11/26/2021,OK,680.19,OK,ON_TIME
PE0011161,LN002733,22,6/28/2023,OK,402.51,OK,ON_TIME
PE0000625,LN000868,27,5/5/2024,OK,105.15,OK,ON_TIME
PE0010994,LN000257,30,9/8/2023,OK,481.69,OK,ON_TIME
PE0014887,LN001024,15,3/21/2023,OK,530.32,OK,MISSED
PE0011771,LN002030,14,7/21/2022,OK,1235.8,OK,ON_TIME
PE0023057,LN002305,52,8/21/2027,OK,926.02,OK,ON_TIME
PE0007202,LN000551,1,2/25/2023,OK,149.81,OK,ON_TIME
PE0007722,LN003395,2,10/5/2021,OK,770.58,OK,ON_TIME
PE0015200,LN001635,13,12/28/2024,OK,1052.47,OK,ON_TIME
PE0005744,LN001568,3,7/21/2023,OK,581.08,OK,ON_TIME
PE0002013,LN001471,17,4/25/2025,OK,452.57,OK,ON_TIME
PE0018550,LN000883,5,6/10/2021,OK,83.99,OK,ON_TIME
PE0019689,LN000528,58,5/13/2026,OK,736.38,OK,ON_TIME
PE0008280,LN002983,2,1/30/2023,OK,885.54,OK,LATE
PE0010369,LN002840,33,1/15/2025,OK,382.47,OK,ON_TIME
PE0016304,LN000717,23,1/4/2023,OK,627.41,OK,ON_TIME
PE0002448,LN003314,5,6/5/2021,OK,1403.47,OK,LATE
PE0012551,LN000816,49,9/22/2025,OK,877.83,OK,ON_TIME
PE0004506,LN001542,6,6/14/2022,OK,686.04,OK,ON_TIME
PE0001499,LN002573,8,12/4/2022,OK,192.14,OK,ON_TIME
PE0016542,LN001447,19,10/2/2022,OK,42.72,OK,ON_TIME
PE0016659,LN001556,26,7/3/2025,OK,813.09,OK,ON_TIME
PE0016872,LN001870,16,1/8/2023,OK,695.88,OK,ON_TIME
PE0018962,LN003065,34,10/17/2025,OK,523.55,OK,ON_TIME
PE0015663,LN003231,12,12/5/2023,OK,673.86,OK,ON_TIME
PE0001599,LN000241,13,4/29/2023,OK,1444.46,OK,ON_TIME
PE0005372,LN000058,6,9/5/2023,OK,609.88,OK,ON_TIME
PE0015069,LN000704,2,5/19/2021,OK,1280.81,OK,ON_TIME
PE0020822,LN000381,28,6/16/2025,OK,549.53,OK,ON_TIME
PE0006245,LN000937,4,12/2/2022,OK,341.35,OK,ON_TIME
PE0002486,LN000543,2,6/28/2021,OK,530.07,OK,ON_TIME
PE0023434,LN003015,5,2/7/2024,OK,159.74,OK,ON_TIME
PE0003185,LN002867,53,12/14/2025,OK,707.68,OK,ON_TIME
PE0023055,LN002305,50,6/22/2027,OK,864.23,OK,ON_TIME
PE0010753,LN001484,29,5/13/2025,OK,32.96,OK,ON_TIME
PE0019923,LN002902,11,12/20/2022,OK,630.15,OK,ON_TIME
PE0021944,LN002208,56,11/23/2026,OK,437.33,OK,ON_TIME
PE0009893,LN003386,47,9/2/2025,OK,489.92,OK,ON_TIME
PE0017996,LN001589,12,1/9/2023,OK,730.17,OK,ON_TIME
PE0007004,LN001153,50,2/16/2027,OK,334.88,OK,ON_TIME
PE0018771,LN000333,24,5/1/2025,OK,839.6,OK,ON_TIME
PE0005639,LN001692,8,12/2/2023,OK,114.04,OK,ON_TIME
PE0008795,LN003118,5,9/7/2023,OK,930.65,OK,ON_TIME
PE0009927,LN002752,21,10/6/2023,OK,614.69,OK,ON_TIME
PE0005287,LN000567,17,9/18/2022,OK,422.03,OK,ON_TIME
PE0020118,LN000342,13,10/1/2022,OK,611.4,OK,ON_TIME
PE0017095,LN001463,11,7/1/2024,OK,1050.61,OK,ON_TIME
PE0002276,LN003234,9,1/24/2022,OK,694.39,OK,ON_TIME
PE0006021,LN002627,40,3/20/2027,OK,241.71,OK,LATE
PE0018421,LN002176,9,8/14/2024,OK,1560.04,OK,LATE
PE0019463,LN001309,6,7/30/2022,OK,857.32,OK,ON_TIME
PE0002246,LN001020,54,9/24/2027,OK,562.33,OK,ON_TIME
PE0008910,LN002158,6,11/5/2023,OK,430.75,OK,ON_TIME
PE0004825,LN003086,9,10/9/2023,OK,125.12,OK,ON_TIME
PE0014306,LN003363,1,8/3/2021,OK,1296.8,OK,ON_TIME
PE0003994,LN000630,31,9/19/2025,OK,947.63,OK,ON_TIME
PE0021748,LN001212,9,4/8/2023,OK,774.98,OK,ON_TIME
PE0009775,LN003277,25,8/9/2023,OK,961.88,OK,ON_TIME
PE0003303,LN000954,3,8/29/2023,OK,674,OK,ON_TIME
PE0022392,LN002090,37,10/23/2024,OK,673.16,OK,ON_TIME
PE0000275,LN001845,5,3/22/2024,OK,648.58,OK,ON_TIME
PE0020620,LN001012,22,9/24/2024,OK,1096.76,OK,ON_TIME
PE0014188,LN001128,17,11/18/2024,OK,229.3,OK,ON_TIME
PE0013511,LN001289,34,10/16/2024,OK,320.24,OK,ON_TIME
PE0015206,LN001635,19,6/26/2025,OK,1034.57,OK,ON_TIME
PE0017189,LN000336,20,3/20/2025,OK,989.86,OK,ON_TIME
PE0011801,LN002244,8,3/2/2022,OK,73.47,OK,ON_TIME
PE0001669,LN002950,1,1/11/2023,OK,299.44,OK,ON_TIME
PE0022244,LN002781,33,8/7/2026,OK,773.57,OK,ON_TIME
PE0004140,LN000997,34,11/26/2024,OK,276.34,OK,ON_TIME
PE0005326,LN000567,56,12/1/2025,OK,433.59,OK,ON_TIME
PE0009576,LN003421,2,7/22/2022,OK,209.53,OK,ON_TIME
PE0009255,LN001419,10,9/28/2024,OK,118.25,OK,ON_TIME
PE0012362,LN001775,2,12/18/2023,OK,704.03,OK,ON_TIME
PE0010609,LN000433,1,8/11/2021,OK,144.77,OK,ON_TIME
PE0003567,LN002753,31,1/23/2026,OK,64.75,OK,ON_TIME
PE0001339,LN003156,13,1/2/2024,OK,831.07,OK,ON_TIME
PE0000354,LN001412,12,6/2/2022,OK,353.68,OK,ON_TIME
PE0005686,LN000773,5,11/20/2021,OK,1115.9,OK,ON_TIME
PE0019160,LN000395,18,6/25/2022,OK,1148.9,OK,ON_TIME
PE0018076,LN000206,32,4/8/2024,OK,143.95,OK,ON_TIME
PE0015382,LN002112,6,8/12/2023,OK,283.85,OK,ON_TIME
PE0013881,LN000426,8,5/22/2022,OK,111.79,OK,ON_TIME
PE0020127,LN002517,1,2/2/2021,OK,720.69,OK,ON_TIME
PE0010907,LN003240,7,9/15/2023,OK,1134.47,OK,ON_TIME
PE0009215,LN003244,30,10/4/2025,OK,119.9,OK,LATE
PE0010250,LN002620,16,1/2/2025,OK,477.6,OK,ON_TIME
PE0003705,LN000407,11,2/27/2022,OK,113.04,OK,ON_TIME
PE0022584,LN001440,17,10/31/2024,OK,791.89,OK,ON_TIME
PE0004450,LN003178,27,4/30/2025,OK,150.2,OK,ON_TIME
PE0019091,LN002474,17,4/17/2024,OK,575.37,OK,ON_TIME
PE0012637,LN001764,22,5/21/2023,OK,203.65,OK,ON_TIME
PE0017296,LN003021,1,11/28/2023,OK,718.47,OK,ON_TIME
PE0006742,LN002425,9,11/25/2021,OK,655.33,OK,ON_TIME
PE0019988,LN003109,27,8/4/2024,OK,998.28,OK,ON_TIME
PE0001806,LN000958,23,7/1/2024,OK,371.47,OK,ON_TIME
PE0004107,LN000997,1,3/12/2022,OK,287.63,OK,ON_TIME
PE0011404,LN000582,1,8/20/2023,OK,824.06,OK,ON_TIME
PE0003069,LN003225,4,7/9/2022,OK,166.29,OK,ON_TIME
PE0000994,LN001919,15,7/4/2022,OK,849.86,OK,ON_TIME
PE0014865,LN001675,53,6/14/2026,OK,74.38,OK,ON_TIME
PE0020569,LN003447,5,10/23/2023,OK,1208.31,OK,ON_TIME
PE0022550,LN000164,13,10/12/2024,OK,1106.53,OK,ON_TIME
PE0004561,LN000828,25,7/23/2024,OK,977.89,OK,ON_TIME
PE0009543,LN000724,5,2/19/2023,OK,650.81,OK,ON_TIME
PE0010423,LN000845,27,10/9/2025,OK,160.39,OK,ON_TIME
PE0014808,LN002932,2,2/19/2022,OK,573.76,OK,MISSED
PE0000483,LN001908,25,9/29/2024,OK,72.1,OK,ON_TIME
PE0018686,LN003460,29,7/9/2024,OK,1153.61,OK,ON_TIME
PE0004227,LN000301,22,7/7/2025,OK,694.34,OK,ON_TIME
PE0019245,LN000399,15,3/12/2024,OK,1173.17,OK,ON_TIME
PE0003795,LN000324,12,8/17/2024,OK,744.22,OK,ON_TIME
PE0002091,LN002270,23,4/19/2023,OK,1012.17,OK,ON_TIME
PE0014361,LN003417,4,2/4/2022,OK,859.5,OK,ON_TIME
PE0004044,LN003482,45,10/18/2026,OK,59.16,OK,ON_TIME
PE0011675,LN001266,8,10/19/2023,OK,179.69,OK,ON_TIME
PE0008138,LN001393,16,7/21/2022,OK,709.73,OK,ON_TIME
PE0017475,LN000857,12,3/22/2024,OK,461.05,OK,ON_TIME
PE0012540,LN000816,38,10/27/2024,OK,888.26,OK,ON_TIME
PE0019867,LN001788,15,4/9/2023,OK,752.3,OK,ON_TIME
PE0000140,LN000484,60,3/9/2028,OK,827.61,OK,ON_TIME
PE0014086,LN002122,42,2/7/2026,OK,747.46,OK,ON_TIME
PE0012204,LN002395,12,10/11/2023,OK,974.07,OK,ON_TIME
PE0017037,LN002625,22,8/2/2024,OK,578.96,OK,ON_TIME
PE0004116,LN000997,10,12/7/2022,OK,288.17,OK,ON_TIME
PE0014769,LN003317,56,2/8/2026,OK,176.96,OK,ON_TIME
PE0011914,LN000947,1,12/20/2023,OK,350.9,OK,MISSED
PE0016602,LN002072,5,12/5/2023,OK,553.95,OK,ON_TIME
PE0020395,LN001336,31,4/4/2024,OK,1078.99,OK,LATE
PE0010322,LN001513,52,4/22/2027,OK,309.38,OK,ON_TIME
PE0017936,LN003409,21,6/11/2025,OK,606.55,OK,ON_TIME
PE0008685,LN002504,6,3/23/2023,OK,110.31,OK,ON_TIME
PE0011051,LN001823,51,5/11/2027,OK,417.44,OK,ON_TIME
PE0001828,LN001703,15,3/20/2023,OK,816.26,OK,ON_TIME
PE0021344,LN001177,39,9/24/2024,OK,233.31,OK,ON_TIME
PE0012999,LN002708,55,4/2/2026,OK,292.73,OK,ON_TIME
PE0006353,LN001949,2,10/9/2023,OK,520.48,OK,ON_TIME
PE0020575,LN003447,11,4/20/2024,OK,1185.58,OK,ON_TIME
PE0023455,LN003015,26,10/29/2025,OK,152.04,OK,ON_TIME
PE0007286,LN002975,6,11/30/2021,OK,137.33,OK,ON_TIME
PE0019862,LN001788,10,11/10/2022,OK,686.96,OK,ON_TIME
PE0022098,LN002001,30,11/23/2023,OK,787.42,OK,ON_TIME
PE0023431,LN003015,2,11/9/2023,OK,155.53,OK,ON_TIME
PE0020912,LN001792,19,3/3/2023,OK,400.21,OK,ON_TIME
PE0008893,LN001825,49,10/6/2027,OK,244.58,OK,ON_TIME
PE0012507,LN000816,5,2/10/2022,OK,966.06,OK,ON_TIME
PE0001612,LN000241,26,5/23/2024,OK,1483.09,OK,ON_TIME
PE0016739,LN001857,26,5/28/2025,OK,718.21,OK,ON_TIME
PE0000853,LN000599,31,7/31/2023,OK,172.94,OK,ON_TIME
PE0003384,LN001625,3,6/19/2021,OK,982.37,OK,ON_TIME
PE0003844,LN003067,7,8/10/2022,OK,41.36,OK,ON_TIME
PE0016319,LN000717,38,3/29/2024,OK,635.18,OK,ON_TIME
PE0002859,LN002478,6,2/11/2022,OK,188.89,OK,ON_TIME
PE0012903,LN002251,14,5/31/2023,OK,591.09,OK,LATE
PE0014776,LN002689,3,8/31/2023,OK,1240.28,OK,ON_TIME
PE0020609,LN001012,11,10/30/2023,OK,1132.21,OK,ON_TIME
PE0002376,LN001003,13,9/13/2023,OK,631.13,OK,ON_TIME
