loan_id,loan_grade,loan_subgrade,loan_purpose,loan_term_months,loan_amount,interest_rate,installment,issue_date,first_payment_date,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score,dti,annual_income,employment_length,home_ownership,addr_state
LN001790,C,C1,renewable_energy,36,14700.0,16.22,518.41,2021-10-08,2021-11-11,Charged Off,5624.42,3937.09,1687.33,10762.91,633.0,5.17,107900,< 1 year,MORTGAGE,MI
LN002958,C,C1,credit_card,60,1200.0,12.89,27.24,2021-07-11,2021-08-12,Charged Off,333.06,233.14,99.92,966.86,599.0,38.08,89700,10+ years,RENT,WA
LN000109,A,A4,wedding,36,33300.0,6.55,1021.37,2022-05-12,2022-06-12,Current,21448.77,13941.7,7507.07,0.0,689.0,5.06,169500,2 years,OWN,TX
LN001085,B,B1,small_business,60,,11.61,379.22,2022-04-01,2022-05-01,Charged Off,6367.88,4457.52,1910.36,12742.48,600.0,14.26,138200,,MORTGAGE,WI
LN001651,C,C3,car,36,35700.0,13.8,1216.68,2022-09-24,2022-10-28,Current,24333.6,15816.84,8516.76,0.0,725.0,36.0,183400,2 years,MORTGAGE,KS
LN001378,D,D5,home_improvement,60,3500.0,18.93,90.66,2023-12-25,2024-01-25,Charged Off,1946.96,1362.87,584.09,2137.13,619.0,36.54,217100,7 years,RENT,CA
LN000319,C,C2,medical,60,14500.0,13.33,332.37,2021-06-19,2021-07-20,Current,18612.72,12098.27,6514.45,0.0,738.0,19.24,68600,1 year,RENT,TX
LN000817,A,A1,major_purchase,36,3600.0,5.41,108.56,2023-04-29,2023-06-03,Charged Off,1113.94,779.76,334.18,2820.24,657.0,25.02,73000,2 years,RENT,WY
LN000060,D,D3,moving,36,21800.0,17.47,782.34,2022-02-20,2022-03-21,Charged Off,2498.42,1748.89,749.53,20051.11,793.0,11.16,144500,5 years,RENT,NM
LN000894,B,B2,moving,60,38900.0,11.33,852.2,2023-07-14,2023-08-13,Fully Paid,52001.15,38900.0,13101.15,0.0,781.0,11.49,228700,2 years,OWN,MS
LN001420,A,A2,credit_card,60,17900.0,5.71,343.65,2021-03-16,2021-04-17,Charged Off,1184.44,829.11,355.33,17070.89,707.0,17.29,184200,3 years,RENT,MA
LN001371,F,F1,renewable_energy,60,25900.0,29.25,826.06,2021-08-31,2021-10-02,Fully Paid,49094.72,25900.0,23194.72,0.0,589.0,17.08,155400,< 1 year,RENT,MS
LN001296,D,D1,medical,60,4300.0,17.24,107.42,2022-10-13,2022-11-16,Fully Paid,6490.97,4300.0,2190.97,0.0,635.0,43.79,29900,2 years,MORTGAGE,DE
LN002551,C,C4,renewable_energy,60,23800.0,16.04,579.28,2023-10-18,2023-11-19,Fully Paid,34828.44,23800.0,11028.44,0.0,610.0,24.18,151500,10+ years,MORTGAGE,KS
LN001967,C,C2,small_business,36,18800.0,15.35,654.94,2022-08-05,2022-09-07,Default,5894.46,4126.12,1768.34,0.0,762.0,13.67,141000,4 years,MORTGAGE,AZ
LN000766,C,C3,medical,36,16400.0,16.27,578.76,2023-10-12,2023-11-13,Current,10417.68,6771.49,3646.19,0.0,714.0,40.72,155600,7 years,OWN,AR
LN002485,A,A1,debt_consolidation,60,14000.0,5.07,264.65,2021-11-13,2021-12-13,Current,5028.35,3268.43,1759.92,0.0,787.0,44.11,106100,6 years,RENT,WI
LN001980,E,E4,moving,36,6100.0,24.92,242.28,2021-08-14,2021-09-15,Current,1938.24,1259.86,678.38,0.0,646.0,20.28,80100,2 years,MORTGAGE,KY
LN000913,C,C3,credit_card,60,37200.0,14.45,874.28,2021-11-10,2021-12-14,Current,50708.24,32960.36,17747.88,0.0,816.0,31.7,42200,6 years,MORTGAGE,TN
LN001221,A,A4,small_business,60,25800.0,6.44,504.08,2022-10-22,2022-11-23,Fully Paid,30645.14,25800.0,4845.14,0.0,775.0,17.89,99900,2 years,MORTGAGE,NC
LN003090,A,A5,debt_consolidation,60,12900.0,6.54,252.65,2021-07-09,2021-08-10,Current,1263.25,821.11,442.14,0.0,777.0,28.65,217000,,OWN,WY
LN000728,A,A2,car,36,15100.0,6.59,463.42,2021-10-22,2021-10-12,charged Off,1661.78,1163.25,498.53,13936.75,592.0,30.85,70400,2 years,RENT,AZ
LN001642,C,C3,educational,36,26300.0,13.58,893.52,2021-09-29,2021-11-02,Charged Off,12288.3,8601.81,3686.49,17698.19,709.0,11.68,210700,4 years,RENT,AL
LN002554,B,B4,major_purchase,60,29900.0,9.76,631.76,2021-10-01,2021-11-04,Fully Paid,37771.93,29900.0,7871.93,0.0,590.0,36.43,118600,,OWN,MA
LN000221,F,F3,debt_consolidation,60,25100.0,29.62,806.22,2023-11-26,2023-12-27,Default,1612.44,1128.71,483.73,0.0,643.0,31.27,134100,5 years,MORTGAGE,WV
LN002671,D,D2,major_purchase,60,6300.0,17.43,158.03,2021-12-05,2022-01-02,Fully Paid,9426.19,6300.0,3126.19,0.0,656.0,39.39,30800,6 years,RENT,OR
LN000583,A,A5,small_business,36,26700.0,7.15,826.25,2023-06-28,2023-08-02,Fully Paid,29158.96,26700.0,2458.96,0.0,616.0,22.83,188500,6 years,RENT,MI
LN001056,B,B5,small_business,36,38000.0,11.97,1261.6,2021-03-08,2021-04-05,Default,6308.0,4415.6,1892.4,0.0,785.0,39.53,68600,9 years,MORTGAGE,IA
LN001193,E,E5,medical,36,16700.0,23.7,652.56,2021-05-06,2021-06-04,Charged Off,6755.71,4729.0,2026.71,11971.0,768.0,34.75,226900,2 years,MORTGAGE,ME
LN000908,B,B2,renewable_energy,36,31200.0,9.18,994.77,2023-03-26,2023-04-28,Fully Paid,36475.46,31200.0,5275.46,0.0,650.0,10.62,189400,1 year,MORTGAGE,UT
LN000057,C,C4,credit_card,36,21900.0,13.83,746.68,2021-07-07,2021-08-05,Current,17920.32,11648.21,6272.11,0.0,685.0,32.75,143000,7 years,OWN,WI
LN000188,E,E2,small_business,60,2600.0,24.52,75.58,2021-09-30,2021-11-02,Current,604.64,393.02,211.62,0.0,692.0,39.61,73000,,RENT,WV
LN002125,A,A3,medical,36,34300.0,7.76,1071.04,2021-10-28,2021-11-28,Late (31-120 days),9639.36,6747.55,2891.81,0.0,664.0,43.19,47100,5 years,MORTGAGE,OR
LN002081,G,G2,small_business,36,7300.0,35.58,332.62,2022-09-26,2022-10-31,Late (31-120 days),2328.34,1629.84,698.5,0.0,692.0,42.49,201300,< 1 year,RENT,TN
LN002426,A,A1,vacation,36,4400.0,6.15,134.16,2022-01-28,2022-02-25,Late (31-120 days),804.96,563.47,241.49,0.0,691.0,15.12,60100,5 years,MORTGAGE,MI
LN003345,D,D3,major_purchase,36,5400.0,19.54,199.42,2021-11-15,2021-12-16,Current,1794.78,1166.61,628.17,0.0,657.0,31.02,150900,1 year,RENT,NJ
LN001806,D,D2,major_purchase,60,34500.0,21.55,944.05,2021-04-20,2021-05-24,Charged Off,16195.85,11337.09,4858.76,23162.91,809.0,13.03,30200,1 year,RENT,WA
LN001256,D,D4,home_improvement,36,29400.0,19.69,1087.97,2022-05-08,2022-06-07,Current,35903.01,23336.96,12566.05,0.0,670.0,33.57,247300,< 1 year,MORTGAGE,RI
LN000469,B,B1,renewable_energy,36,6300.0,9.89,202.96,2023-02-12,2023-03-13,Fully Paid,7275.82,6300.0,975.82,0.0,757.0,28.62,66600,8 years,MORTGAGE,HI
LN001150,A,A3,credit_card,36,32000.0,5.22,962.23,2021-02-27,2021-04-01,Fully Paid,34512.51,32000.0,2512.51,0.0,625.0,39.52,238700,2 years,MORTGAGE,NH
LN003309,B,B2,vacation,36,,9.05,1145.63,2023-05-03,2023-06-05,Current,30932.01,20105.81,10826.2,0.0,609.0,9.19,162100,1 year,RENT,VA
LN002242,B,B3,major_purchase,36,20000.0,11.83,662.66,2023-12-07,2024-01-07,Fully Paid,23962.43,20000.0,3962.43,0.0,763.0,35.36,214000,8 years,MORTGAGE,WY
LN000227,E,E5,debt_consolidation,36,17200.0,26.64,698.88,2022-07-05,2022-08-05,Current,6289.92,4088.45,2201.47,0.0,819.0,24.85,160600,8 years,RENT,MA
LN000536,D,D4,credit_card,36,30200.0,18.45,1098.63,2023-04-19,2023-05-19,Fully Paid,39242.07,30200.0,9042.07,0.0,675.0,17.13,224000,< 1 year,RENT,PA
LN000906,C,C5,car,60,15200.0,12.7,343.52,2022-09-12,2022-10-16,Fully Paid,20941.77,15200.0,5741.77,0.0,687.0,40.75,216600,,MORTGAGE,MD
LN000922,G,G2,medical,36,12000.0,32.58,526.52,2023-07-07,2023-06-28,Fully Paid,18591.38,12000.0,6591.38,0.0,736.0,24.33,204700,4 years,MORTGAGE,OR
LN002601,B,B4,moving,36,17600.0,11.09,576.95,2022-02-25,2022-03-26,Fully Paid,20772.84,17600.0,3172.84,0.0,615.0,15.04,147800,10+ years,RENT,NM
LN003300,B,B2,educational,36,23000.0,9.62,738.05,2023-07-24,2023-08-24,Fully Paid,26472.0,23000.0,3472.0,0.0,597.0,16.8,115300,,RENT,TX
LN003408,B,B1,vacation,60,15800.0,10.66,340.86,2023-01-05,2023-02-08,charged off,6878.04,4814.63,2063.41,10985.37,760.0,21.12,114100,6 years,OWN,AZ
LN003350,A,A4,renewable_energy,36,26300.0,6.42,805.11,2023-12-26,2024-01-23,Current,5635.77,3663.25,1972.52,0.0,646.0,39.82,185100,< 1 year,OWN,KY
LN000698,G,G5,debt_consolidation,36,,32.06,854.32,2023-10-19,2023-11-20,Charged Off,10334.43,7234.1,3100.33,12365.9,759.0,24.97,211700,4 years,RENT,OH
LN002936,F,F5,small_business,36,38500.0,28.85,1610.23,2023-04-28,2023-06-02,Fully Paid,58741.45,38500.0,20241.45,0.0,772.0,31.92,111200,2 years,RENT,LA
LN000211,B,B2,car,36,4000.0,11.9,132.67,2021-10-18,2021-11-17,Current,1061.36,689.88,371.48,0.0,129.0,41.85,237800,4 years,MORTGAGE,NJ
LN002877,D,D1,medical,36,,20.25,268.5,2022-06-15,2022-07-14,Late (31-120 days),1879.5,1315.65,563.85,0.0,806.0,41.25,214000,< 1 year,RENT,TN
LN000070,B,B3,debt_consolidation,60,34700.0,9.89,735.4,2021-10-20,2021-11-17,Charged Off,14823.48,10376.44,4447.04,24323.56,770.0,43.94,228400,10+ years,MORTGAGE,WY
LN000735,B,B1,medical,60,20300.0,10.74,438.74,2022-10-03,2022-11-04,Current,20182.04,13118.33,7063.71,0.0,719.0,40.97,209000,10+ years,MORTGAGE,ID
LN001695,E,E1,moving,36,,25.88,1045.89,2022-07-02,2022-08-05,Fully Paid,37753.87,26000.0,11753.87,0.0,255.0,35.02,181200,10+ years,MORTGAGE,MN
LN001293,G,G1,renewable_energy,36,23400.0,35.6,1066.48,2023-11-25,2023-12-28,Current,6398.88,4159.27,2239.61,0.0,582.0,11.32,196000,8 years,MORTGAGE,QQ
LN003265,F,F4,wedding,60,33700.0,30.65,1103.8,2023-09-19,2023-10-22,Fully Paid,65075.07,33700.0,31375.07,0.0,687.0,5.79,155400,7 years,OWN,AR
LN003148,F,F5,educational,36,15900.0,28.75,664.14,2021-04-18,2021-04-08,Fully Paid,24023.29,15900.0,8123.29,0.0,676.0,6.5,78400,3 years,RENT,ID
LN000377,D,D3,debt_consolidation,36,26500.0,-19.72,981.06,2022-12-28,2023-01-25,Current,33356.04,21681.43,11674.61,0.0,640.0,13.67,219800,5 years,OWN,RI
LN000437,C,C2,medical,36,30600.0,13.39,1036.79,2021-09-30,2021-10-30,Late (31-120 days),1036.79,725.75,311.04,0.0,686.0,44.21,41400,10+ years,MORTGAGE,NC
LN002415,B,B1,major_purchase,36,25600.0,10.92,837.14,2021-07-23,2021-08-27,Current,6697.12,4353.13,2343.99,0.0,697.0,17.03,55300,10+ years,MORTGAGE,IN
LN001905,C,C2,credit_card,60,16400.0,13.62,378.38,2022-05-04,2022-06-06,Charged Off,8813.0,6169.1,2643.9,10230.9,624.0,32.01,80600,4 years,MORTGAGE,NH
LN003348,E,E2,medical,60,4400.0,23.71,125.84,2022-01-05,2022-02-06,Charged Off,424.57,297.2,127.37,4102.8,671.0,35.58,63100,10+ years,MORTGAGE,GA
LN000209,E,E3,credit_card,36,1400.0,24.16,55.04,2022-02-19,2022-03-23,Charged Off,304.01,212.81,91.2,1187.19,739.0,14.7,175800,6 years,OWN,WY
LN001581,B,B2,renewable_energy,36,34000.0,10.35,1102.68,2022-04-19,2022-05-17,Fully Paid,39935.44,34000.0,5935.44,0.0,644.0,40.3,83100,10+ years,MORTGAGE,CO
LN000566,B,B1,major_purchase,36,,9.0,216.24,2023-06-19,2023-07-24,Fully paid,7811.32,6800.0,1011.32,0.0,775.0,19.4,37100,2 years,RENT,IA
LN000314,E,E3,renewable_energy,36,31000.0,23.4,1206.47,2021-04-23,2021-05-21,Current,8445.29,5489.44,2955.85,0.0,815.0,8.61,141500,8 years,MORTGAGE,PA
LN000602,C,C2,moving,60,14100.0,14.02,328.23,2023-02-27,2023-03-31,Charged Off,3614.26,2529.98,1084.28,11570.02,735.0,24.23,161400,1 year,OWN,GA
LN000234,A,A1,small_business,36,14400.0,5.68,435.99,2023-01-09,2023-02-10,Charged Off,1916.95,1341.87,575.09,13058.13,758.0,31.7,60100,7 years,MORTGAGE,NE
LN003117,E,E3,medical,60,30300.0,25.11,891.3,2022-10-06,2022-11-05,Fully Paid,54296.83,30300.0,23996.83,0.0,805.0,28.2,94800,5 years,RENT,GA
LN003267,B,B4,moving,36,11700.0,8.88,371.4,2022-07-10,2022-08-10,Fully Paid,13594.35,11700.0,1894.35,0.0,607.0,11.84,121600,8 years,OTHER,MA
LN002911,D,D2,debt_consolidation,36,28500.0,19.9,1057.71,2023-02-06,2023-03-06,Late (31-120 days),5288.55,3701.98,1586.57,0.0,815.0,19.84,78000,< 1 year,RENT,CT
LN001115,E,E3,home_improvement,36,8500.0,25.2,338.86,2021-04-29,2021-06-03,Fully Paid,12209.8,8500.0,3709.8,0.0,776.0,8.06,96900,9 years,RENT,SC
LN000013,C,C1,credit_card,60,4000.0,13.42,91.87,2021-01-30,2021-02-27,Current,643.09,418.01,225.08,0.0,711.0,14.52,223800,2 years,RENT,OR
LN000112,E,E1,educational,60,24400.0,22.67,683.23,2021-10-16,2021-11-16,Fully Paid,40501.01,24400.0,16101.01,0.0,590.0,17.62,152000,5 years,OTHER,OH
LN002250,B,G2,credit_card,36,35000.0,10.94,1144.86,2022-04-21,2022-05-22,Charged Off,14622.81,10235.97,4386.84,24764.03,691.0,199.05,157300,2 years,RENT,NH
LN001653,A,A3,major_purchase,60,38500.0,6.35,750.59,2023-04-15,2023-05-19,Default,4503.54,3152.48,1351.06,0.0,707.0,31.62,239100,10+ years,RENT,WI
LN002487,D,D3,medical,36,21100.0,20.87,793.54,2023-07-28,2023-08-28,Fully Paid,28063.19,21100.0,6963.19,0.0,791.0,14.25,146700,2 years,MORTGAGE,NC
LN001994,B,B2,renewable_energy,60,31200.0,9.62,657.09,2023-06-12,2023-07-13,Charged Off,11145.84,7802.09,3343.75,23397.91,609.0,35.24,210700,8 years,OWN,NJ
LN001660,B,B4,wedding,36,1600.0,9.55,51.29,2022-07-07,2022-08-04,Charged Off,391.46,274.02,117.44,1325.98,777.0,20.11,226500,3 years,OWN,AL
LN001018,G,G2,wedding,36,29600.0,32.16,1291.84,2022-09-10,2022-10-11,Fully Paid,45823.93,29600.0,16223.93,0.0,,20.63,177300,< 1 year,MORTGAGE,DE
LN003027,C,C1,car,36,34700.0,15.98,1219.61,2021-07-27,2021-08-24,Fully Paid,44032.95,34700.0,9332.95,0.0,723.0,183.77,96100,6 years,RENT,OR
LN001152,F,F4,car,60,31500.0,28.05,981.73,2022-11-07,2022-12-05,Charged Off,3170.1,2219.07,951.03,29280.93,803.0,24.68,219200,10+ years,MORTGAGE,HI
LN002853,E,E5,renewable_energy,60,10900.0,22.82,306.15,2021-07-09,2021-08-11,Fully Paid,18652.1,10900.0,7752.1,0.0,808.0,14.64,223200,6 years,RENT,NY
LN000473,B,B4,vacation,36,28700.0,9.7,922.03,2022-03-31,2022-04-28,Default,922.03,645.42,276.61,0.0,690.0,40.21,73700,4 years,RENT,MO
LN000491,A,A2,small_business,36,9200.0,7.75,287.23,2021-08-30,2021-10-02,Current,8329.67,5414.29,2915.38,0.0,782.0,6.36,57800,9 years,MORTGAGE,NM
LN002663,C,C1,medical,60,12400.0,13.68,286.47,2023-02-04,2023-03-08,Charged Off,7350.84,5145.59,2205.25,7254.41,676.0,19.46,222800,< 1 year,MORTGAGE,PA
LN002246,C,C2,home_improvement,36,30600.0,13.33,1035.91,2021-06-01,2021-06-29,Fully Paid,36889.14,30600.0,6289.14,0.0,700.0,37.98,46700,< 1 year,MORTGAGE,MD
LN000832,C,C2,debt_consolidation,36,32500.0,14.33,1115.99,2022-04-27,2022-05-31,current,36827.67,23937.99,12889.68,0.0,793.0,14.74,177800,6 years,OWN,MT
LN002806,C,C2,wedding,36,28000.0,14.61,965.29,2023-06-24,2023-07-29,Current,33785.15,21960.35,11824.8,0.0,771.0,28.82,166800,10+ years,MORTGAGE,NH
LN002534,B,B4,moving,60,6900.0,10.2,147.28,2022-06-15,2022-07-20,Fully Paid,8830.22,6900.0,1930.22,0.0,766.0,38.54,44900,1 year,MORTGAGE,FL
LN003261,C,C4,educational,36,27600.0,12.52,923.58,2023-03-06,2023-04-04,Current,24936.66,16208.83,8727.83,0.0,693.0,32.89,213700,3 years,MORTGAGE,MO
LN002469,A,A3,wedding,36,25000.0,5.25,752.08,2021-09-17,2021-10-15,Default,6768.72,4738.1,2030.62,0.0,698.0,23.65,30600,2 years,RENT,NJ
LN003312,C,C3,major_purchase,60,39200.0,13.21,896.14,2021-07-13,2021-08-10,Charged Off,11380.77,7966.54,3414.23,31233.46,,6.38,200500,7 years,RENT,WY
LN003362,F,F1,medical,60,37900.0,29.48,1214.12,2022-10-08,2022-11-06,Fully Paid,73426.18,37900.0,35526.18,0.0,635.0,41.23,73000,,OWN,WY
LN002995,E,E3,debt_consolidation,60,37500.0,25.47,1111.03,2023-08-26,2023-09-30,Fully Paid,65343.94,37500.0,27843.94,0.0,779.0,17.41,248700,10+ years,MORTGAGE,NV
LN002654,B,B3,car,36,29400.0,8.72,931.09,2022-07-14,2022-08-12,Fully Paid,33999.4,29400.0,4599.4,0.0,681.0,18.19,141300,10+ years,MORTGAGE,OH
LN003239,D,D2,educational,60,33100.0,17.77,836.39,2021-10-13,2021-11-13,Fully Paid,49321.29,33100.0,16221.29,0.0,799.0,26.7,198700,6 years,RENT,HI
LN001393,F,F1,wedding,36,17700.0,28.55,737.4,2021-03-28,2021-04-25,Fully Paid,27065.46,17700.0,9365.46,0.0,772.0,10.34,25300,< 1 year,RENT,OR
LN000656,E,E3,major_purchase,60,19500.0,25.84,581.99,2022-03-15,2022-04-17,Fully Paid,34606.45,19500.0,15106.45,0.0,,20.36,68500,1 year,MORTGAGE,DE
LN003206,E,E5,educational,36,6300.0,25.45,251.99,2023-05-04,2023-06-08,Fully Paid,9015.34,6300.0,2715.34,0.0,680.0,15.86,200500,8 years,OWN,MS
LN000362,E,E1,small_business,60,34200.0,24.24,988.63,2021-12-10,2022-01-13,Charged Off,15059.25,10541.47,4517.77,23658.53,811.0,17.62,242700,1 year,RENT,NJ
LN000136,E,E3,wedding,36,13600.0,23.76,531.85,2022-06-16,2022-07-18,Fully Paid,19508.79,13600.0,5908.79,0.0,656.0,35.85,109900,7 years,OWN,NM
LN001780,F,F5,wedding,36,38000.0,30.46,1622.75,2022-02-20,2022-03-21,Current,43814.25,28479.26,15334.99,0.0,582.0,39.07,128700,6 years,RENT,NV
LN002603,D,D4,wedding,60,13400.0,20.75,360.63,2021-12-11,2022-01-12,Current,21277.17,13830.16,7447.01,0.0,787.0,10.88,51100,5 years,OWN,VT
LN002011,C,C4,home_improvement,36,6700.0,14.4,230.29,2022-06-27,2022-07-31,Fully paid,8162.72,6700.0,1462.72,0.0,582.0,14.38,99800,6 years,OWN,NM
LN002710,B,B4,renewable_energy,36,7500.0,10.57,244.02,2022-02-23,2022-03-23,Charged Off,3725.07,2607.55,1117.52,4892.45,665.0,43.98,136500,10+ years,OWN,NY
LN000367,A,A3,home_improvement,60,17300.0,7.64,347.81,2021-10-06,2021-11-09,Default,1739.05,1217.33,521.71,0.0,693.0,34.82,137100,1 year,RENT,FL
LN002228,A,A5,small_business,60,18200.0,6.35,354.83,2022-05-07,2022-06-05,Current,6386.94,4151.51,2235.43,0.0,590.0,39.26,148500,6 years,RENT,ME
LN002131,G,G2,small_business,36,4800.0,33.17,212.19,2023-09-23,2023-10-26,Late (31-120 days),2121.9,1485.33,636.57,0.0,642.0,33.41,153500,4 years,MORTGAGE,AZ
LN000030,C,C4,major_purchase,36,16100.0,14.72,555.91,2022-10-23,2022-11-23,Charged Off,9131.92,6392.34,2739.58,9707.66,753.0,34.93,96200,6 years,RENT,OK
LN002993,A,A1,moving,36,6500.0,7.75,202.94,2023-03-13,2023-04-16,Current,1826.46,1187.2,639.26,0.0,716.0,247.32,221100,10+ years,MORTGAGE,KS
LN000023,D,D3,debt_consolidation,36,7600.0,20.19,283.18,2022-01-08,2022-02-09,Fully Paid,10170.76,7600.0,2570.76,0.0,760.0,22.11,28900,1 year,MORTGAGE,VT
LN001694,A,A3,debt_consolidation,60,11800.0,5.74,226.7,2022-07-11,2022-08-13,Fully Paid,13495.39,11800.0,1695.39,0.0,185.0,41.32,202800,10+ years,RENT,MO
LN001284,B,B2,wedding,36,,10.58,719.14,2021-11-07,2021-12-08,Current,20855.06,13555.79,7299.27,0.0,668.0,10.26,130300,3 years,OWN,DE
LN003032,C,C1,home_improvement,36,4700.0,15.05,163.04,2021-11-04,2021-12-03,FULLY PAID,5824.5,4700.0,1124.5,0.0,913.0,8.79,234200,< 1 year,RENT,WY
LN001289,B,B1,vacation,60,15100.0,10.97,328.08,2021-12-31,2022-02-03,Fully Paid,19779.19,15100.0,4679.19,0.0,670.0,8.2,187600,1 year,MORTGAGE,WA
LN000696,A,A3,debt_consolidation,36,24400.0,7.8,762.36,2022-11-15,2022-12-20,Current,7623.6,4955.34,2668.26,0.0,782.0,43.8,191400,3 years,MORTGAGE,NH
LN001335,E,E3,home_improvement,60,28400.0,22.78,797.02,2023-01-10,2023-02-12,Fully Paid,47857.82,28400.0,19457.82,0.0,,6.45,87200,5 years,MORTGAGE,WA
LN000701,B,B4,medical,36,24200.0,10.43,785.76,2022-12-10,2023-01-08,Fully Paid,28252.93,24200.0,4052.93,0.0,611.0,19.02,215000,4 years,MORTGAGE,VA
LN000421,E,E4,credit_card,36,,24.0,757.19,2022-03-30,2022-05-01,Fully Paid,27403.06,19300.0,8103.06,0.0,745.0,8.63,243900,10+ years,RENT,NJ
LN000683,A,A1,small_business,36,19200.0,7.26,595.13,2021-07-10,2021-08-13,Charged Off,4280.83,2996.58,1284.25,16203.42,680.0,34.03,78000,8 years,RENT,NE
LN002790,E,E1,small_business,60,26600.0,22.99,749.71,2021-03-23,2021-04-23,Current,19492.46,12670.1,6822.36,0.0,775.0,39.54,105000,10+ years,MORTGAGE,AB
LN000461,A,A2,moving,36,10600.0,7.39,329.19,2021-03-26,2021-04-24,Fully Paid,12048.05,10600.0,1448.05,0.0,609.0,37.75,32100,5 years,RENT,MS
LN000044,F,F4,educational,36,10000.0,30.44,426.93,2021-11-13,2021-12-15,Current,14088.69,9157.65,4931.04,0.0,699.0,22.42,134900,3 years,RENT,CO
LN000088,A,A5,medical,36,24200.0,6.02,736.43,2022-07-12,2022-08-14,Fully Paid,26325.25,24200.0,2125.25,0.0,725.0,28.85,46500,1 year,MORTGAGE,AR
LN001457,C,C2,debt_consolidation,36,15300.0,12.77,513.82,2022-08-18,2022-09-15,Current,17469.88,11355.42,6114.46,0.0,756.0,28.66,136400,1 year,RENT,LA
LN003064,E,E5,wedding,36,32900.0,24.75,1303.75,2023-04-03,2023-05-07,Default,1303.75,912.62,391.12,0.0,743.0,21.91,239000,< 1 year,MORTGAGE,ME
LN001847,A,A5,moving,36,30000.0,7.7,935.94,2022-05-28,2022-06-30,Charged Off,12710.06,8897.04,3813.02,21102.96,691.0,36.12,71600,9 years,RENT,OR
LN000562,A,A3,wedding,36,34300.0,7.26,1063.17,2022-02-10,2022-03-14,Charged Off,11923.68,8346.58,3577.1,25953.42,617.0,10.9,151400,6 years,RENT,AL
LN000283,A,A3,moving,36,10400.0,-6.56,319.03,2022-11-25,2022-12-25,Fully Paid,11502.09,10400.0,1102.09,0.0,603.0,18.98,112300,7 years,RENT,ME
LN001079,A,A3,debt_consolidation,36,20900.0,7.38,648.97,2023-02-28,2023-04-03,Fully Paid,23374.53,20900.0,2474.53,0.0,787.0,21.1,93600,2 years,MORTGAGE,WY
LN001422,A,A5,debt_consolidation,36,13700.0,6.18,417.9,2022-07-10,2022-08-09,Late (31-120 days),835.8,585.06,250.74,0.0,817.0,33.69,218400,2 years,MORTGAGE,GA
LN003476,B,B4,medical,60,,10.62,88.37,2022-09-23,2022-10-28,Current,3181.32,2067.86,1113.46,0.0,665.0,18.01,138300,1 year,MORTGAGE,VT
LN003416,B,B2,vacation,60,11400.0,9.92,241.77,2021-04-21,2021-05-25,Default,1208.85,846.19,362.65,0.0,659.0,26.55,187700,,MORTGAGE,DE
LN001399,C,C2,moving,36,5900.0,12.52,197.43,2021-05-02,2021-05-30,Fully Paid,7016.35,5900.0,1116.35,0.0,642.0,40.45,121200,6 years,RENT,MN
LN000466,A,A5,debt_consolidation,60,6000.0,7.77,121.0,2021-06-01,2021-07-06,Fully Paid,7285.96,6000.0,1285.96,0.0,692.0,31.94,68900,2 years,RENT,MO
LN001048,C,C4,educational,36,11400.0,14.35,391.57,2022-07-06,2022-08-09,Default,1566.28,1096.4,469.88,0.0,617.0,40.88,66400,3 years,RENT,NJ
LN002541,C,C1,renewable_energy,36,13000.0,15.21,451.99,2021-05-16,2021-06-16,Late (31-120 days),1355.97,949.18,406.79,0.0,773.0,39.79,219400,7 years,RENT,NV
LN000860,E,E5,educational,36,25600.0,26.22,1034.44,2022-11-25,2022-12-23,Fully Paid,37088.49,25600.0,11488.49,0.0,790.0,34.01,41300,4 years,MORTGAGE,NC
LN000534,A,A5,car,36,27500.0,7.34,853.4,2021-08-27,2021-09-28,Charged Off,11001.47,7701.03,3300.44,19798.97,692.0,32.56,225500,8 years,OWN,HI
LN001652,G,G5,vacation,36,21200.0,35.22,961.65,2021-12-09,2022-01-06,Current,5769.9,3750.43,2019.46,0.0,726.0,40.2,195800,1 year,OWN,AL
LN002934,B,B3,vacation,60,24900.0,11.81,551.5,2022-10-04,2022-11-01,Fully Paid,32911.57,24900.0,8011.57,0.0,,5.73,60000,,MORTGAGE,KY
LN002067,D,D3,small_business,36,26700.0,18.81,976.15,2022-07-16,2022-08-13,Charged Off,5371.77,3760.24,1611.53,22939.76,592.0,37.27,183200,5 years,RENT,NC
LN003272,D,D4,debt_consolidation,60,17900.0,17.75,452.11,2021-04-17,2021-05-20,Current,26674.49,17338.42,9336.07,0.0,602.0,15.76,118200,10+ years,MORTGAGE,CT
LN002819,C,C1,vacation,36,17100.0,15.56,597.48,2022-03-19,2022-04-16,Fully Paid,21717.19,17100.0,4617.19,0.0,666.0,29.74,220400,1 year,OWN,SC
LN003274,E,E2,major_purchase,36,25000.0,23.19,970.22,2021-10-10,2021-11-09,Fully Paid,35475.01,25000.0,10475.01,0.0,817.0,33.97,172500,9 years,MORTGAGE,AZ
LN002628,C,C2,car,36,23100.0,13.05,778.89,2023-12-16,2024-01-19,Fully Paid,27972.76,23100.0,4872.76,0.0,763.0,9.24,75500,8 years,RENT,NC
LN002539,F,F1,home_improvement,60,28000.0,28.69,883.5,2023-05-08,2023-06-10,Fully Paid,52543.55,28000.0,24543.55,0.0,583.0,35.4,111900,8 years,RENT,ID
