event_id,loan_id,payment_month,payment_date,amount_paid,payment_status
PE0016433,LN000807,36,2025-07-28,291.52,ON_TIME
PE0018818,LN002320,35,2026-03-07,836.78,ON_TIME
PE0011774,LN002030,17,2022-10-19,1164.94,ON_TIME
PE0012155,LN002789,23,2023-09-15,160.29,ON_TIME
PE0017813,LN002763,9,2023-03-20,819.3,ON_TIME
PE0021085,LN000450,9,2023-05-20,1178.51,ON_TIME
PE0011732,LN003423,35,2024-05-26,188.98,ON_TIME
PE0010782,LN001484,58,2027-09-30,34.08,ON_TIME
PE0022674,LN000893,23,2023-08-22,1284.23,ON_TIME
PE0021201,LN001694,21,2024-04-01,234.86,ON_TIME
PE0021730,LN001236,52,2025-09-22,860.08,ON_TIME
PE0019142,LN003176,8,2023-01-10,435.35,MISSED
PE0003830,LN001459,29,2025-08-22,782.83,ON_TIME
PE0015829,LN001198,33,2026-03-16,1042.48,ON_TIME
PE0006917,LN001563,12,2022-03-31,398.03,ON_TIME
PE0004200,LN002248,31,2025-01-09,817.3,ON_TIME
PE0021093,LN001867,1,2022-01-20,1352.93,ON_TIME
PE0001723,LN000637,26,2023-09-04,129.04,ON_TIME
PE0011153,LN002733,14,2024-09-06,380.23,ON_TIME
PE0006984,LN001153,30,2025-06-26,330.73,ON_TIME
PE0010646,LN000648,18,2024-03-14,144.14,ON_TIME
PE0016508,LN001871,3,2023-07-04,40.46,ON_TIME
PE0007089,LN003006,24,2025-07-04,705.44,ON_TIME
PE0016580,LN002817,19,2025-07-12,593.45,ON_TIME
PE0001733,LN000637,36,2024-06-30,131.89,ON_TIME
PE0013261,LN000628,25,2023-09-14,919.58,ON_TIME
PE0009943,LN000524,1,2023-06-04,234.16,ON_TIME
PE0002849,LN001243,10,2022-10-02,114.8,ON_TIME
PE0023538,LN000358,9,2022-07-15,68.69,ON_TIME
PE0007651,LN001377,8,2022-05-13,665.66,ON_TIME
PE0003895,LN000443,13,2023-11-08,323.43,ON_TIME
PE0015876,LN002767,16,2022-08-05,221.66,ON_TIME
PE0020639,LN002015,5,2023-10-07,378.25,ON_TIME
PE0007586,LN001009,21,2025-04-07,1320.74,ON_TIME
PE0007164,LN003281,20,2023-09-16,238.61,ON_TIME
PE0015879,LN001847,2,2022-07-27,925.13,ON_TIME
PE0005981,LN002847,36,2024-06-17,393.22,ON_TIME
PE0020675,LN002015,41,2026-09-21,401.26,ON_TIME
PE0022134,LN000892,6,2022-10-07,122.25,ON_TIME
PE0004154,LN002497,12,2024-07-31,91.63,ON_TIME
PE0002944,LN000610,11,2022-07-27,410.02,ON_TIME
PE0018577,LN000883,32,2023-08-29,84.09,ON_TIME
PE0017724,LN002755,28,2026-02-24,323.14,ON_TIME
PE0005069,LN001085,10,2023-01-26,375.71,ON_TIME
PE0019920,LN002902,8,2022-09-21,641.34,ON_TIME
PE0004986,LN000379,6,2022-06-08,316.56,ON_TIME
PE0013590,LN002839,7,2024-04-12,730.62,ON_TIME
PE0005211,LN001882,30,2024-12-20,294.08,ON_TIME
PE0007291,LN002975,11,2022-04-29,142.37,ON_TIME
PE0023597,LN003393,29,2023-09-22,525.94,ON_TIME
PE0016139,LN000398,6,2023-03-26,121.0,ON_TIME
PE0020661,LN002015,27,2025-07-28,395.76,ON_TIME
PE0008366,LN002668,60,2027-03-26,710.92,ON_TIME
PE0002302,LN003234,35,2024-03-14,726.81,ON_TIME
PE0022529,LN001145,28,2024-05-29,360.81,ON_TIME
PE0002999,LN002722,30,2023-09-13,669.32,ON_TIME
PE0020632,LN001012,34,2025-09-19,1083.25,ON_TIME
PE0009384,LN002540,35,2025-04-02,744.06,ON_TIME
PE0000380,LN001044,18,2023-11-28,1216.84,ON_TIME
PE0009133,LN003027,32,2024-03-13,1270.01,ON_TIME
PE0003951,LN002608,9,2023-07-16,584.02,ON_TIME
PE0014696,LN002936,19,2024-11-18,1611.4,ON_TIME
PE0007186,LN001231,3,2022-12-09,1196.43,ON_TIME
PE0020091,LN003083,22,2024-04-24,878.76,ON_TIME
PE0010030,LN000801,16,2023-03-01,889.91,ON_TIME
PE0015436,LN002655,2,2021-10-10,1353.63,ON_TIME
PE0004510,LN001542,10,2022-10-12,688.75,ON_TIME
PE0000928,LN003182,34,2025-09-12,720.52,ON_TIME
PE0023612,LN003393,44,2024-12-15,506.74,LATE
PE0018247,LN000032,44,2026-10-20,976.4,ON_TIME
PE0006120,LN001268,33,2024-03-24,453.22,ON_TIME
PE0011521,LN001380,33,2023-10-18,163.79,ON_TIME
PE0010494,LN001997,2,2022-12-16,878.37,ON_TIME
PE0000400,LN000686,2,2022-07-07,487.64,ON_TIME
PE0020285,LN001008,19,2022-12-05,616.0,ON_TIME
PE0006504,LN001132,33,2024-08-21,639.9,ON_TIME
PE0022792,LN000852,27,2023-04-30,554.86,ON_TIME
PE0002504,LN000543,20,2022-12-20,520.16,ON_TIME
PE0014362,LN003417,5,2022-03-06,880.92,ON_TIME
PE0012435,LN001983,12,2023-10-11,769.37,ON_TIME
PE0013905,LN002802,14,2022-12-11,740.39,ON_TIME
PE0020532,LN003490,28,2024-12-21,400.3,ON_TIME
PE0004661,LN002612,43,2027-01-27,416.09,ON_TIME
PE0016127,LN000861,9,2024-05-09,151.1,ON_TIME
PE0017384,LN001526,17,2024-01-30,726.48,ON_TIME
PE0014350,LN000357,34,2026-09-05,1303.2,ON_TIME
PE0019510,LN003149,17,2024-12-31,191.8,ON_TIME
PE0011223,LN003397,12,2022-10-10,725.32,ON_TIME
PE0004904,LN000264,11,2022-05-18,818.6,ON_TIME
PE0012905,LN002251,16,2023-07-30,614.43,ON_TIME
PE0013635,LN001801,9,2023-05-01,998.64,ON_TIME
PE0020722,LN001733,28,2025-10-27,105.86,ON_TIME
PE0009670,LN000989,16,2024-07-16,172.5,ON_TIME
PE0003698,LN000407,4,2021-08-01,120.18,ON_TIME
PE0015558,LN002792,21,2025-01-23,1186.45,ON_TIME
PE0001012,LN003144,6,2022-05-27,711.88,ON_TIME
PE0011263,LN003397,52,2026-01-22,696.68,ON_TIME
PE0008140,LN001393,18,2022-09-19,720.4,LATE
PE0014680,LN002936,3,2023-07-27,1592.96,ON_TIME
PE0006225,LN001392,2,2021-03-07,1400.61,ON_TIME
PE0002617,LN002453,15,2024-09-11,142.98,ON_TIME
PE0000468,LN001908,10,2023-07-07,68.08,ON_TIME
PE0007733,LN003407,8,2021-08-31,1074.3,ON_TIME
PE0016993,LN001584,3,2021-08-14,971.25,ON_TIME
PE0009882,LN003386,36,2024-10-07,480.71,ON_TIME
PE0007640,LN002002,10,2023-10-20,983.75,ON_TIME
PE0007609,LN002392,4,2023-11-30,333.79,ON_TIME
PE0014172,LN001128,1,2023-07-27,228.88,ON_TIME
PE0018898,LN002797,32,2024-11-05,926.37,ON_TIME
PE0013329,LN002846,6,2022-11-16,603.97,ON_TIME
PE0000432,LN000686,34,2025-02-21,469.41,ON_TIME
PE0011452,LN002589,15,2024-03-07,375.17,ON_TIME
PE0008087,LN000732,12,2023-12-09,53.93,ON_TIME
PE0021045,LN000879,13,2022-07-01,77.83,ON_TIME
PE0011375,LN001685,32,2025-09-01,671.76,ON_TIME
PE0000408,LN000686,10,2023-03-04,452.11,ON_TIME
PE0015595,LN001110,5,2022-06-19,1195.79,ON_TIME
PE0016535,LN001447,12,2022-03-06,40.49,ON_TIME
PE0020800,LN000381,6,2023-08-26,543.43,ON_TIME
PE0018484,LN000499,10,2023-03-23,118.06,ON_TIME
PE0013832,LN002429,19,2025-01-01,687.78,ON_TIME
PE0013357,LN002846,34,2025-03-05,616.26,ON_TIME
PE0009023,LN001523,45,2026-11-25,463.64,LATE
PE0000652,LN000868,54,2026-07-24,111.14,ON_TIME
PE0012897,LN002251,8,2022-12-02,622.25,ON_TIME
PE0013050,LN002709,23,2024-04-21,1269.31,ON_TIME
PE0000178,LN002818,26,2023-03-26,1376.91,ON_TIME
PE0000004,LN001917,4,2021-12-11,128.71,ON_TIME
PE0008410,LN001146,44,2026-10-11,393.96,ON_TIME
PE0017386,LN001526,19,2024-03-30,707.12,ON_TIME
PE0014128,LN002316,17,2025-01-29,158.77,ON_TIME
PE0006704,LN000549,31,2025-09-09,431.16,ON_TIME
PE0015560,LN002792,23,2025-03-24,1203.55,ON_TIME
PE0002393,LN000895,16,2022-11-29,91.9,ON_TIME
PE0014031,LN001622,9,2024-02-25,95.95,ON_TIME
PE0010756,LN001484,32,2025-08-11,35.03,ON_TIME
PE0021019,LN000452,1,2023-04-24,756.28,ON_TIME
PE0008426,LN001146,60,2028-02-03,411.6,ON_TIME
PE0020016,LN002004,19,2023-06-18,413.82,ON_TIME
PE0022860,LN002235,17,2023-05-15,657.78,LATE
PE0007110,LN002982,3,2023-05-16,45.71,ON_TIME
PE0021024,LN001571,3,2024-02-28,500.58,ON_TIME
PE0023450,LN003015,21,2025-06-01,160.89,ON_TIME
PE0022486,LN001930,21,2025-03-04,1439.99,ON_TIME
PE0006482,LN001132,11,2022-10-31,669.03,ON_TIME
PE0017864,LN002132,21,2023-01-18,285.18,LATE
PE0000043,LN001892,13,2022-07-12,748.54,ON_TIME
PE0015146,LN000365,10,2022-12-23,521.49,ON_TIME
PE0003571,LN002753,35,2026-05-23,66.42,ON_TIME
PE0017312,LN003021,17,2025-03-22,744.13,ON_TIME
PE0020335,LN000474,9,2022-05-12,1172.07,ON_TIME
PE0004050,LN003482,51,2027-04-16,62.32,ON_TIME
PE0017262,LN003267,29,2024-11-26,380.99,ON_TIME
PE0000796,LN001902,19,2024-10-27,1324.15,ON_TIME
PE0000397,LN001044,35,2025-04-21,1127.51,ON_TIME
PE0013048,LN002709,21,2024-02-21,1240.51,ON_TIME
PE0017742,LN001115,10,2022-02-23,327.02,ON_TIME
PE0021480,LN001648,3,2023-11-03,839.89,ON_TIME
PE0000421,LN000686,23,2024-03-28,493.62,ON_TIME
PE0005474,LN001627,6,2022-10-23,692.46,ON_TIME
PE0000317,LN001845,47,2027-09-03,679.2,ON_TIME
PE0018251,LN000032,48,2027-02-17,1010.41,ON_TIME
PE0012379,LN001775,19,2025-05-11,717.03,ON_TIME
PE0011606,LN001757,35,2024-11-25,866.86,ON_TIME
PE0022492,LN001930,27,2025-08-31,1447.05,ON_TIME
PE0012937,LN001724,18,2025-05-17,1136.87,ON_TIME
PE0011457,LN002589,20,2024-08-04,361.94,ON_TIME
PE0015315,LN000817,8,2023-12-25,105.44,MISSED
PE0019974,LN003109,13,2023-06-11,974.77,ON_TIME
PE0006552,LN000446,21,2024-07-24,397.22,ON_TIME
PE0013958,LN002629,7,2024-05-16,572.13,ON_TIME
PE0004864,LN000562,12,2023-02-05,1014.9,ON_TIME
PE0015579,LN001317,6,2021-09-22,1420.72,ON_TIME
PE0008084,LN000732,9,2023-09-10,57.29,ON_TIME
PE0016854,LN000096,34,2024-12-08,879.09,ON_TIME
PE0013620,LN002417,1,2023-02-28,287.01,ON_TIME
PE0006706,LN000549,33,2025-11-08,423.8,LATE
PE0007304,LN002975,24,2023-05-24,150.47,ON_TIME
PE0015619,LN001110,29,2024-06-08,1141.64,ON_TIME
PE0013208,LN002288,41,2026-01-01,247.33,ON_TIME
PE0000088,LN000484,8,2023-12-01,900.93,ON_TIME
PE0019903,LN001788,51,2026-03-24,737.04,ON_TIME
PE0009512,LN003048,32,2026-02-27,200.15,ON_TIME
PE0007034,LN000815,20,2024-05-10,1316.55,ON_TIME
PE0009503,LN003048,23,2025-06-02,182.03,ON_TIME
PE0018523,LN002427,38,2024-02-25,478.37,ON_TIME
PE0016290,LN000717,9,2021-11-10,631.57,ON_TIME
PE0009339,LN002882,50,2026-01-23,156.51,ON_TIME
PE0018284,LN003295,2,2022-08-31,38.7,ON_TIME
PE0008577,LN003434,30,2023-12-23,426.16,ON_TIME
PE0009202,LN003244,17,2024-09-09,122.39,ON_TIME
PE0015820,LN001198,24,2025-06-19,1117.93,LATE
PE0018026,LN001589,42,2025-06-27,779.73,ON_TIME
PE0017597,LN001111,17,2024-02-17,178.28,ON_TIME
PE0022698,LN001395,5,2023-11-30,293.99,ON_TIME
PE0016298,LN000717,17,2022-07-08,580.33,ON_TIME
PE0002484,LN000664,36,2024-04-24,752.87,ON_TIME
PE0020506,LN003490,2,2022-11-02,386.43,ON_TIME
PE0007754,LN002670,8,2023-06-26,378.58,ON_TIME
PE0000648,LN000868,50,2026-03-26,109.27,ON_TIME
PE0011022,LN001823,22,2024-12-22,396.78,ON_TIME
PE0022694,LN001395,1,2023-08-02,304.2,ON_TIME
PE0022709,LN001395,16,2024-10-25,302.73,ON_TIME
PE0006286,LN000937,45,2026-04-15,336.41,ON_TIME
PE0005636,LN001692,5,2023-09-03,109.82,ON_TIME
PE0016201,LN001645,8,2022-10-23,1252.08,ON_TIME
PE0019115,LN002474,41,2026-04-07,581.46,ON_TIME
PE0017396,LN001526,29,2025-01-24,731.08,ON_TIME
PE0021006,LN001383,24,2024-12-02,512.78,ON_TIME
PE0010582,LN000894,34,2026-04-29,861.09,ON_TIME
PE0015751,LN003477,24,2024-08-31,156.16,ON_TIME
PE0005889,LN001613,48,2026-11-23,990.29,ON_TIME
PE0017621,LN000440,5,2023-10-24,1313.66,ON_TIME
PE0012924,LN001724,5,2024-04-22,1134.34,ON_TIME
PE0011742,LN003423,45,2025-03-22,196.83,ON_TIME
PE0022935,LN001324,2,2022-03-05,481.13,ON_TIME
PE0004075,LN000284,16,2023-02-08,1009.12,ON_TIME
PE0002703,LN003135,29,2023-07-02,1162.31,ON_TIME
PE0015297,LN000383,50,2026-01-13,804.05,ON_TIME
PE0022731,LN000272,2,2022-01-23,1164.88,ON_TIME
PE0013815,LN002429,2,2023-08-10,699.2,ON_TIME
PE0008981,LN001523,3,2023-06-14,442.16,ON_TIME
PE0020654,LN002015,20,2024-12-30,383.78,ON_TIME
PE0007553,LN001944,2,2024-02-05,862.91,ON_TIME
PE0013531,LN001289,54,2026-06-08,326.12,ON_TIME
PE0007812,LN003448,6,2023-06-09,280.76,ON_TIME
PE0002382,LN000895,5,2022-01-03,98.03,ON_TIME
PE0018849,LN003093,6,2023-12-01,414.85,ON_TIME
PE0006187,LN000325,20,2022-09-20,193.63,ON_TIME
PE0020489,LN002849,51,2027-08-26,373.88,ON_TIME
PE0017586,LN001111,6,2023-03-24,184.91,ON_TIME
PE0007179,LN003281,35,2024-12-09,241.3,ON_TIME
PE0011867,LN000287,31,2026-01-30,64.57,ON_TIME
PE0006715,LN000549,42,2026-08-05,407.58,ON_TIME
PE0003634,LN001974,26,2023-06-23,259.95,ON_TIME
PE0000645,LN000868,47,2025-12-26,106.04,ON_TIME
PE0016072,LN002054,14,2022-07-03,251.41,ON_TIME
PE0008230,LN001209,4,2021-10-31,396.65,ON_TIME
PE0013175,LN002288,8,2023-04-17,262.13,ON_TIME
PE0001154,LN002587,13,2023-08-29,239.45,ON_TIME
PE0009365,LN002540,16,2023-09-10,731.03,ON_TIME
PE0010793,LN002947,4,2024-03-03,1232.8,ON_TIME
PE0010735,LN001484,11,2023-11-20,34.32,ON_TIME
PE0002606,LN002453,4,2023-10-17,139.15,ON_TIME
PE0020170,LN002517,44,2024-08-15,736.51,ON_TIME
PE0018606,LN002774,1,2021-05-03,140.58,ON_TIME
PE0001870,LN001337,37,2025-05-15,64.48,ON_TIME
PE0004978,LN002281,9,2022-06-20,976.24,ON_TIME
PE0013070,LN002959,13,2022-12-27,561.15,ON_TIME
PE0006495,LN001132,24,2023-11-25,675.1,ON_TIME
PE0010654,LN000648,26,2024-11-09,144.8,ON_TIME
PE0015924,LN002915,4,2021-11-22,926.81,ON_TIME
PE0016971,LN001748,26,2023-04-29,316.42,ON_TIME
PE0003913,LN000443,31,2025-05-01,326.15,ON_TIME
PE0001431,LN002821,10,2024-01-24,75.43,ON_TIME
PE0012837,LN002456,8,2023-04-18,62.88,ON_TIME
PE0013163,LN003061,10,2022-07-02,886.36,ON_TIME
PE0023503,LN003419,38,2027-01-31,447.61,ON_TIME
PE0021525,LN001704,1,2022-12-02,51.78,ON_TIME
PE0012530,LN000816,28,2024-01-01,884.67,ON_TIME
PE0007199,LN002967,1,2023-12-22,350.48,ON_TIME
PE0019526,LN000517,13,2022-10-28,674.25,ON_TIME
PE0002327,LN001364,24,2023-10-29,1026.28,ON_TIME
PE0022588,LN001440,21,2025-02-28,835.23,ON_TIME
PE0004922,LN000158,11,2023-09-01,685.49,ON_TIME
PE0017835,LN002330,2,2022-06-15,394.98,ON_TIME
PE0015812,LN001198,16,2024-10-22,1113.1,ON_TIME
PE0009545,LN000724,7,2023-04-20,618.12,ON_TIME
PE0007331,LN002975,51,2025-08-11,140.57,ON_TIME
PE0016765,LN000766,6,2024-04-09,562.87,ON_TIME
PE0017783,LN003291,15,2023-12-25,280.77,ON_TIME
PE0010347,LN002840,11,2023-03-27,379.64,ON_TIME
PE0020411,LN000564,11,2022-12-05,829.44,ON_TIME
PE0011265,LN003397,54,2026-03-23,708.67,ON_TIME
PE0009830,LN000134,20,2025-06-24,1200.28,ON_TIME
PE0005199,LN001882,18,2023-12-26,293.55,ON_TIME
PE0000472,LN001908,14,2023-11-04,68.4,ON_TIME
PE0009688,LN000989,34,2026-01-07,175.03,ON_TIME
PE0021329,LN001177,24,2023-07-02,228.83,ON_TIME
PE0018722,LN000595,18,2023-07-02,1070.13,ON_TIME
PE0001772,LN000411,31,2025-12-31,1304.23,ON_TIME
PE0005729,LN002156,4,2022-10-29,722.73,ON_TIME
PE0008263,LN000109,1,2022-06-11,1019.65,ON_TIME
PE0003324,LN003316,12,2024-04-07,472.75,ON_TIME
PE0020177,LN002517,51,2025-03-13,704.26,ON_TIME
PE0005327,LN000567,57,2025-12-31,419.82,ON_TIME
PE0016505,LN001362,36,2026-06-29,1015.5,ON_TIME
PE0007459,LN001458,14,2022-11-29,88.52,ON_TIME
PE0002118,LN000706,10,2022-09-29,580.94,ON_TIME
PE0022685,LN000893,34,2024-07-17,1313.61,ON_TIME
PE0010462,LN001862,30,2025-01-03,230.37,ON_TIME
PE0014939,LN000502,3,2021-04-30,899.41,ON_TIME
PE0001163,LN002587,22,2024-05-25,248.57,ON_TIME
PE0005946,LN002847,1,2021-08-02,372.72,ON_TIME
PE0011417,LN001205,9,2022-12-04,117.5,ON_TIME
PE0019830,LN001654,14,2023-08-24,373.1,ON_TIME
PE0015401,LN001794,9,2024-07-14,1181.03,LATE
PE0012634,LN001764,19,2023-02-20,214.0,ON_TIME
PE0022333,LN002724,14,2023-08-28,695.89,LATE
PE0001220,LN001250,26,2024-12-23,489.54,ON_TIME
PE0008736,LN000486,12,2024-11-04,487.93,ON_TIME
PE0018757,LN000333,10,2024-03-07,893.19,ON_TIME
PE0000863,LN000599,41,2024-05-26,159.86,ON_TIME
PE0008475,LN000088,36,2025-06-26,754.25,ON_TIME
PE0016636,LN001556,3,2023-08-13,827.98,ON_TIME
PE0015551,LN002792,14,2024-06-27,1202.63,ON_TIME
PE0010688,LN000648,60,2027-08-26,137.37,LATE
PE0015852,LN001198,56,2028-02-04,1036.93,ON_TIME
PE0006651,LN001769,12,2022-11-17,641.59,ON_TIME
PE0018812,LN002320,29,2025-09-08,797.61,ON_TIME
PE0010742,LN001484,18,2024-06-17,32.69,ON_TIME
PE0005622,LN003436,9,2023-01-19,102.6,ON_TIME
PE0007308,LN002975,28,2023-09-21,138.02,ON_TIME
PE0004935,LN002473,2,2023-04-18,489.16,ON_TIME
PE0006358,LN001949,7,2024-03-07,508.23,ON_TIME
PE0011168,LN002733,29,2025-11-30,396.21,ON_TIME
PE0013399,LN001934,16,2023-05-07,537.11,ON_TIME
PE0011181,LN003111,6,2023-11-07,769.31,ON_TIME
PE0011009,LN001823,9,2023-11-28,395.91,ON_TIME
PE0017908,LN001162,29,2024-03-25,574.03,ON_TIME
PE0017800,LN003291,32,2025-05-18,292.96,ON_TIME
PE0004412,LN002363,17,2024-06-04,947.43,ON_TIME
PE0017982,LN002389,34,2024-10-08,948.64,ON_TIME
PE0020203,LN001888,17,2023-04-13,585.63,ON_TIME
PE0017811,LN002763,7,2023-01-19,801.18,ON_TIME
PE0006650,LN001769,11,2022-10-18,615.74,ON_TIME
PE0020929,LN001737,15,2025-01-27,386.94,ON_TIME
PE0001420,LN001755,22,2023-04-30,914.08,ON_TIME
PE0005672,LN002575,5,2021-08-16,376.83,ON_TIME
PE0008122,LN001179,21,2024-10-31,582.87,ON_TIME
PE0017326,LN003021,31,2026-05-16,782.03,ON_TIME
PE0002704,LN003135,30,2023-08-01,1218.41,ON_TIME
PE0021750,LN001212,11,2023-06-07,741.58,MISSED
PE0013767,LN001539,26,2023-05-27,43.15,ON_TIME
PE0006416,LN000322,5,2024-05-02,459.54,ON_TIME
PE0000287,LN001845,17,2025-03-17,655.36,ON_TIME
PE0008659,LN002423,40,2025-03-25,731.61,ON_TIME
PE0011823,LN003251,6,2023-08-28,733.17,ON_TIME
PE0010390,LN002840,54,2026-10-07,372.78,ON_TIME
PE0015463,LN002745,16,2022-11-25,1104.27,ON_TIME
PE0000294,LN001845,24,2025-10-13,698.58,ON_TIME
PE0020823,LN000381,29,2025-07-16,568.08,ON_TIME
PE0013638,LN001801,12,2023-07-30,976.31,ON_TIME
PE0022863,LN002235,20,2023-08-13,631.08,ON_TIME
PE0021171,LN000796,4,2023-09-12,388.52,ON_TIME
PE0021073,LN002442,20,2024-04-03,430.97,ON_TIME
PE0000916,LN003182,22,2024-09-17,755.43,ON_TIME
PE0002729,LN001702,19,2024-02-08,903.49,ON_TIME
PE0023453,LN003015,24,2025-08-30,156.56,ON_TIME
PE0006040,LN002627,59,2028-10-10,260.7,ON_TIME
PE0018555,LN000883,10,2021-11-07,89.19,ON_TIME
PE0012611,LN000511,10,2022-06-16,281.48,ON_TIME
PE0015186,LN001451,15,2022-05-13,23.91,ON_TIME
PE0007354,LN002438,14,2022-03-30,786.76,ON_TIME
PE0008467,LN000088,28,2024-10-29,703.44,ON_TIME
PE0009368,LN002540,19,2023-12-09,726.7,ON_TIME
PE0001995,LN001204,6,2023-01-24,737.62,ON_TIME
PE0014226,LN000323,5,2023-11-03,1233.71,ON_TIME
PE0019355,LN000421,4,2022-07-28,792.72,ON_TIME
PE0004578,LN002459,6,2023-12-25,852.9,ON_TIME
PE0000622,LN000868,24,2024-02-05,114.77,LATE
PE0019677,LN000528,46,2025-05-18,736.78,LATE
PE0015815,LN001198,19,2025-01-20,1081.87,ON_TIME
PE0005743,LN001568,2,2023-06-21,555.72,ON_TIME
PE0004016,LN003482,17,2024-06-30,58.17,ON_TIME
PE0004454,LN003178,31,2025-08-28,139.13,ON_TIME
PE0009251,LN001419,6,2024-05-31,119.53,ON_TIME
PE0017829,LN003120,3,2024-01-07,1375.24,ON_TIME
PE0012190,LN002789,58,2026-07-31,146.56,ON_TIME
PE0014927,LN002805,14,2024-03-16,906.58,ON_TIME
PE0020078,LN003083,9,2023-03-31,912.28,ON_TIME
PE0007294,LN002975,14,2022-07-28,148.02,ON_TIME
PE0014124,LN002316,13,2024-10-01,167.77,ON_TIME
PE0012808,LN002639,39,2024-05-28,450.81,LATE
PE0008676,LN002423,57,2026-08-17,736.82,ON_TIME
PE0023217,LN001964,1,2021-12-23,662.58,LATE
PE0006276,LN000937,35,2025-06-19,336.5,ON_TIME
PE0016106,LN002054,48,2025-04-18,241.78,ON_TIME
PE0008930,LN001318,8,2024-03-09,458.04,ON_TIME
PE0012296,LN001142,18,2023-02-15,276.82,ON_TIME
PE0018654,LN002383,19,2024-10-25,1360.69,ON_TIME
PE0013214,LN002288,47,2026-06-30,257.51,ON_TIME
PE0000117,LN000484,37,2026-04-19,836.03,ON_TIME
PE0013549,LN003408,6,2023-07-04,325.5,ON_TIME
PE0022971,LN002539,26,2025-06-26,874.38,ON_TIME
PE0020371,LN001336,7,2022-04-15,1032.01,ON_TIME
PE0014151,LN002316,40,2026-12-20,160.31,ON_TIME
PE0002936,LN000610,3,2021-11-29,422.7,ON_TIME
PE0021826,LN001248,11,2024-06-29,918.62,ON_TIME
PE0013811,LN002523,34,2024-11-12,198.81,ON_TIME
PE0014077,LN002122,33,2025-05-13,688.2,ON_TIME
PE0003949,LN002608,7,2023-05-17,583.08,ON_TIME
PE0002208,LN001020,16,2024-08-10,553.81,ON_TIME
PE0012508,LN000816,6,2022-03-12,912.99,ON_TIME
PE0020783,LN003090,8,2022-03-06,241.55,LATE
PE0000737,LN000715,1,2022-07-25,745.99,ON_TIME
PE0006893,LN001054,34,2025-03-02,320.33,ON_TIME
PE0003729,LN001273,20,2023-02-13,685.68,LATE
PE0006700,LN000549,27,2025-05-12,424.26,ON_TIME
PE0020895,LN001792,2,2021-10-09,408.67,ON_TIME
PE0000451,LN000686,53,2026-09-14,468.88,ON_TIME
PE0015268,LN000383,21,2023-08-27,763.82,ON_TIME
PE0002067,LN000825,35,2026-10-25,890.62,ON_TIME
PE0006203,LN000325,36,2024-01-13,190.34,ON_TIME
PE0009301,LN002882,12,2022-12-10,154.35,ON_TIME
PE0001072,LN003098,6,2024-06-25,427.55,ON_TIME
PE0008120,LN001179,19,2024-09-01,578.92,ON_TIME
PE0001721,LN000637,24,2023-07-06,135.33,LATE
PE0005847,LN001613,6,2023-06-12,921.21,ON_TIME
PE0018093,LN003387,9,2023-07-22,73.28,ON_TIME
PE0018581,LN000883,36,2023-12-27,84.48,ON_TIME
PE0010062,LN002437,18,2022-09-23,630.94,ON_TIME
PE0022945,LN001713,9,2022-08-21,543.55,ON_TIME
PE0005501,LN001627,33,2025-01-10,700.7,ON_TIME
PE0005200,LN001882,19,2024-01-25,295.49,ON_TIME
PE0001238,LN001250,44,2026-06-16,504.32,ON_TIME
PE0019127,LN002474,53,2027-04-02,584.21,ON_TIME
PE0017310,LN003021,15,2025-01-21,747.1,ON_TIME
PE0010815,LN002947,26,2025-12-23,1301.96,ON_TIME
PE0013438,LN001354,20,2025-02-02,1057.01,ON_TIME
PE0017991,LN001589,7,2022-08-12,782.05,ON_TIME
PE0014892,LN000696,5,2023-04-14,796.62,ON_TIME
PE0015972,LN002656,22,2025-03-25,442.49,ON_TIME
PE0000042,LN001892,12,2022-06-12,750.26,ON_TIME
PE0010363,LN002840,27,2024-07-19,372.85,ON_TIME
PE0017366,LN001679,35,2025-07-14,612.59,ON_TIME
PE0018346,LN003105,54,2026-08-07,892.03,ON_TIME
PE0010960,LN000480,4,2023-08-16,412.74,LATE
PE0014051,LN002122,7,2023-03-25,739.58,ON_TIME
PE0002579,LN003119,48,2027-10-04,516.96,ON_TIME
PE0010677,LN000648,49,2026-09-30,143.46,ON_TIME
PE0019972,LN003109,11,2023-04-12,1011.63,LATE
PE0003475,LN002505,25,2023-11-10,537.78,ON_TIME
PE0007388,LN003362,16,2024-01-31,1158.09,ON_TIME
PE0001124,LN002189,43,2024-12-14,294.81,ON_TIME
PE0004519,LN001542,19,2023-07-09,666.77,LATE
PE0012196,LN002395,4,2023-02-13,973.08,ON_TIME
PE0021394,LN002749,12,2022-01-02,740.26,ON_TIME
PE0002224,LN001020,32,2025-12-03,552.2,ON_TIME
PE0016747,LN001857,34,2026-01-23,710.73,ON_TIME
PE0010158,LN001371,54,2026-02-06,805.18,ON_TIME
PE0009190,LN003244,5,2023-09-15,117.9,ON_TIME
PE0002586,LN003119,55,2028-05-01,508.92,ON_TIME
PE0011056,LN001823,56,2027-10-08,426.85,ON_TIME
PE0017505,LN001579,6,2022-01-15,445.46,ON_TIME
PE0018748,LN000333,1,2023-06-11,846.45,ON_TIME
PE0022443,LN002006,14,2024-12-28,545.44,ON_TIME
PE0007049,LN000815,35,2025-08-03,1347.36,ON_TIME
PE0022272,LN000521,25,2026-01-18,309.13,ON_TIME
PE0019139,LN003176,5,2022-10-12,453.72,ON_TIME
